product_id,product_name,category,price
586,Product 586,Health & Beauty,58.28
761,Product 761,Home,54.38
850,Product 850,Home,71.33
103,Product 103,Health & Beauty,39.3
762,Product 762,Books,82.47
470,Product 470,Electronics,7.07
586,Product 586,Home,33.21
723,Product 723,Fashion,69.39
76,Product 76,Books,50.35
402,Product 402,Fashion,33.57
785,Product 785,Books,60.89
758,Product 758,Fashion,74.26
550,Product 550,Books,79.03
960,Product 960,Toys & Games,25.16
707,Product 707,Home,68.7
732,Product 732,Fashion,29.04
484,Product 484,Home,24.18
921,Product 921,Home,95.55
753,Product 753,Fashion,88.87
777,Product 777,Home,81.04
986,Product 986,Home,16.1
744,Product 744,Electronics,72.02
293,Product 293,Fashion,54.82
400,Product 400,Books,55.18
409,Product 409,Home,99.81
260,Product 260,Books,40.13
265,Product 265,Toys & Games,25.33
568,Product 568,Books,50.26
278,Product 278,Fashion,8.8
804,Product 804,Health & Beauty,72.02
605,Product 605,Fashion,28.06
97,Product 97,Home,50.49
60,Product 60,Fashion,54.42
178,Product 178,Books,6.74
338,Product 338,Toys & Games,51.22
632,Product 632,Home,46.45
938,Product 938,Fashion,85.45
751,Product 751,Fashion,64.1
230,Product 230,Home,79.0
533,Product 533,Home,16.66
686,Product 686,Fashion,77.26
879,Product 879,Electronics,45.08
448,Product 448,Fashion,68.29
235,Product 235,Electronics,22.54
640,Product 640,Electronics,90.48
390,Product 390,Home,59.88
64,Product 64,Health & Beauty,40.65
584,Product 584,Fashion,38.69
994,Product 994,Electronics,39.2
834,Product 834,Home,47.27
260,Product 260,Home,59.46
567,Product 567,Books,95.57
697,Product 697,Electronics,35.6
267,Product 267,Toys & Games,20.57
589,Product 589,Toys & Games,38.11
127,Product 127,Toys & Games,41.12
729,Product 729,Home,17.21
46,Product 46,Fashion,8.33
371,Product 371,Health & Beauty,68.5
813,Product 813,Electronics,44.73
960,Product 960,Toys & Games,91.27
497,Product 497,Electronics,37.2
942,Product 942,Books,85.26
161,Product 161,Health & Beauty,99.97
961,Product 961,Books,45.39
53,Product 53,Health & Beauty,37.44
94,Product 94,Books,77.01
706,Product 706,Fashion,18.24
616,Product 616,Toys & Games,51.78
841,Product 841,Toys & Games,80.8
226,Product 226,Home,93.06
90,Product 90,Health & Beauty,50.09
838,Product 838,Books,65.69
577,Product 577,Fashion,65.4
263,Product 263,Electronics,61.5
253,Product 253,Fashion,74.15
202,Product 202,Fashion,30.32
525,Product 525,Electronics,57.54
249,Product 249,Fashion,13.43
788,Product 788,Electronics,19.08
790,Product 790,Health & Beauty,26.6
299,Product 299,Books,50.48
174,Product 174,Toys & Games,96.17
46,Product 46,Fashion,90.99
492,Product 492,Books,66.38
357,Product 357,Health & Beauty,80.75
30,Product 30,Electronics,31.1
712,Product 712,Electronics,48.97
198,Product 198,Health & Beauty,29.9
390,Product 390,Health & Beauty,40.11
268,Product 268,Home,7.42
427,Product 427,Home,29.24
293,Product 293,Fashion,39.42
920,Product 920,Electronics,23.95
159,Product 159,Toys & Games,75.54
585,Product 585,Books,37.01
44,Product 44,Toys & Games,50.65
911,Product 911,Fashion,5.63
905,Product 905,Books,94.59
540,Product 540,Electronics,49.31
311,Product 311,Toys & Games,18.25
776,Product 776,Electronics,72.24
753,Product 753,Electronics,89.72
315,Product 315,Toys & Games,46.78
393,Product 393,Toys & Games,51.07
622,Product 622,Home,11.46
160,Product 160,Books,99.81
742,Product 742,Electronics,43.43
237,Product 237,Fashion,99.52
504,Product 504,Health & Beauty,90.94
760,Product 760,Health & Beauty,86.21
656,Product 656,Home,68.57
358,Product 358,Fashion,98.22
797,Product 797,Home,59.36
36,Product 36,Fashion,48.13
481,Product 481,Fashion,58.38
610,Product 610,Fashion,34.99
610,Product 610,Books,97.49
206,Product 206,Health & Beauty,5.29
365,Product 365,Fashion,17.61
341,Product 341,Home,18.9
803,Product 803,Electronics,90.08
210,Product 210,Toys & Games,26.92
215,Product 215,Health & Beauty,78.9
595,Product 595,Toys & Games,83.43
241,Product 241,Fashion,59.77
544,Product 544,Home,33.67
790,Product 790,Electronics,82.76
85,Product 85,Toys & Games,37.48
740,Product 740,Toys & Games,72.43
454,Product 454,Health & Beauty,31.27
253,Product 253,Home,58.49
905,Product 905,Toys & Games,50.59
337,Product 337,Toys & Games,36.4
828,Product 828,Electronics,95.1
430,Product 430,Electronics,13.48
99,Product 99,Electronics,83.26
901,Product 901,Books,26.39
635,Product 635,Fashion,90.56
889,Product 889,Electronics,58.95
993,Product 993,Electronics,71.62
988,Product 988,Books,33.34
146,Product 146,Health & Beauty,14.35
639,Product 639,Health & Beauty,33.48
924,Product 924,Books,56.39
205,Product 205,Electronics,11.96
755,Product 755,Toys & Games,30.6
908,Product 908,Health & Beauty,32.35
632,Product 632,Home,77.1
987,Product 987,Electronics,20.05
71,Product 71,Electronics,22.73
870,Product 870,Fashion,93.14
276,Product 276,Health & Beauty,77.14
606,Product 606,Health & Beauty,46.85
773,Product 773,Books,17.33
120,Product 120,Electronics,44.33
685,Product 685,Home,81.9
295,Product 295,Home,84.77
457,Product 457,Books,33.23
49,Product 49,Health & Beauty,5.8
829,Product 829,Books,45.06
17,Product 17,Electronics,7.06
679,Product 679,Electronics,28.49
903,Product 903,Health & Beauty,35.26
705,Product 705,Health & Beauty,39.3
643,Product 643,Home,43.48
129,Product 129,Toys & Games,69.98
667,Product 667,Books,63.13
622,Product 622,Toys & Games,47.75
209,Product 209,Electronics,41.04
605,Product 605,Electronics,77.86
460,Product 460,Electronics,28.27
858,Product 858,Electronics,80.38
657,Product 657,Fashion,64.37
781,Product 781,Books,33.25
714,Product 714,Books,87.03
741,Product 741,Home,60.93
451,Product 451,Fashion,95.7
407,Product 407,Books,66.31
676,Product 676,Electronics,76.89
553,Product 553,Home,78.73
651,Product 651,Fashion,65.94
405,Product 405,Books,87.08
324,Product 324,Fashion,20.64
434,Product 434,Toys & Games,25.62
902,Product 902,Toys & Games,61.33
817,Product 817,Books,29.73
516,Product 516,Fashion,57.27
924,Product 924,Home,75.47
893,Product 893,Health & Beauty,16.91
730,Product 730,Toys & Games,29.5
444,Product 444,Toys & Games,35.67
830,Product 830,Toys & Games,55.45
485,Product 485,Electronics,14.71
858,Product 858,Electronics,48.86
267,Product 267,Home,91.12
5,Product 5,Books,64.98
138,Product 138,Fashion,57.09
292,Product 292,Toys & Games,12.29
54,Product 54,Fashion,61.72
160,Product 160,Fashion,34.95
896,Product 896,Electronics,73.91
526,Product 526,Books,23.98
618,Product 618,Fashion,26.86
84,Product 84,Electronics,49.53
281,Product 281,Home,8.28
27,Product 27,Home,69.91
906,Product 906,Toys & Games,68.27
916,Product 916,Books,14.18
469,Product 469,Books,54.77
839,Product 839,Toys & Games,86.07
218,Product 218,Electronics,71.74
278,Product 278,Electronics,51.69
944,Product 944,Toys & Games,41.45
617,Product 617,Home,83.5
492,Product 492,Home,16.26
677,Product 677,Fashion,50.16
211,Product 211,Home,75.16
163,Product 163,Books,35.89
123,Product 123,Home,33.05
7,Product 7,Home,25.15
51,Product 51,Books,66.14
525,Product 525,Health & Beauty,81.26
30,Product 30,Home,78.81
814,Product 814,Home,80.93
85,Product 85,Health & Beauty,44.03
959,Product 959,Books,95.41
912,Product 912,Health & Beauty,35.64
820,Product 820,Electronics,29.82
175,Product 175,Home,96.46
678,Product 678,Home,22.86
455,Product 455,Fashion,24.2
138,Product 138,Health & Beauty,33.04
528,Product 528,Books,85.26
780,Product 780,Fashion,19.44
448,Product 448,Fashion,13.34
750,Product 750,Home,63.34
516,Product 516,Electronics,28.44
559,Product 559,Home,73.88
283,Product 283,Books,5.52
332,Product 332,Home,56.59
687,Product 687,Toys & Games,48.78
249,Product 249,Toys & Games,11.86
618,Product 618,Books,78.44
28,Product 28,Toys & Games,7.17
783,Product 783,Home,76.49
15,Product 15,Books,7.84
632,Product 632,Fashion,75.55
375,Product 375,Health & Beauty,97.92
258,Product 258,Home,37.6
811,Product 811,Electronics,53.21
994,Product 994,Home,35.55
490,Product 490,Fashion,94.58
260,Product 260,Fashion,33.57
712,Product 712,Books,68.83
471,Product 471,Books,14.4
850,Product 850,Electronics,37.1
912,Product 912,Toys & Games,97.66
307,Product 307,Home,29.41
890,Product 890,Health & Beauty,48.23
853,Product 853,Fashion,97.8
879,Product 879,Health & Beauty,41.98
713,Product 713,Home,45.67
196,Product 196,Books,77.52
317,Product 317,Health & Beauty,69.28
393,Product 393,Books,56.12
771,Product 771,Health & Beauty,42.5
549,Product 549,Fashion,6.94
521,Product 521,Toys & Games,96.84
160,Product 160,Electronics,94.92
749,Product 749,Electronics,81.72
492,Product 492,Books,5.89
735,Product 735,Books,5.78
933,Product 933,Books,61.09
737,Product 737,Health & Beauty,36.68
690,Product 690,Health & Beauty,9.49
404,Product 404,Health & Beauty,58.01
286,Product 286,Electronics,35.47
927,Product 927,Health & Beauty,92.01
505,Product 505,Electronics,22.4
920,Product 920,Fashion,60.99
55,Product 55,Books,39.9
419,Product 419,Fashion,8.92
758,Product 758,Home,66.68
57,Product 57,Electronics,59.3
183,Product 183,Health & Beauty,61.12
863,Product 863,Health & Beauty,42.9
644,Product 644,Toys & Games,91.37
117,Product 117,Home,83.95
98,Product 98,Toys & Games,13.08
473,Product 473,Electronics,44.19
810,Product 810,Home,28.45
386,Product 386,Books,16.09
530,Product 530,Home,27.37
283,Product 283,Books,24.84
72,Product 72,Fashion,70.87
666,Product 666,Health & Beauty,30.39
593,Product 593,Health & Beauty,69.73
478,Product 478,Fashion,94.3
236,Product 236,Fashion,22.24
436,Product 436,Books,81.03
872,Product 872,Books,91.86
242,Product 242,Home,76.59
273,Product 273,Health & Beauty,94.14
309,Product 309,Health & Beauty,27.94
654,Product 654,Books,60.46
216,Product 216,Fashion,33.96
266,Product 266,Home,63.26
46,Product 46,Fashion,78.33
954,Product 954,Electronics,7.25
228,Product 228,Electronics,87.98
344,Product 344,Books,37.28
11,Product 11,Electronics,11.81
719,Product 719,Electronics,67.51
39,Product 39,Toys & Games,60.4
5,Product 5,Home,70.92
407,Product 407,Books,38.56
128,Product 128,Health & Beauty,96.35
96,Product 96,Home,39.09
943,Product 943,Electronics,64.81
204,Product 204,Books,84.82
359,Product 359,Fashion,18.08
942,Product 942,Home,86.0
808,Product 808,Home,70.33
851,Product 851,Home,95.61
949,Product 949,Home,46.46
941,Product 941,Toys & Games,98.35
725,Product 725,Toys & Games,9.73
277,Product 277,Toys & Games,83.29
848,Product 848,Fashion,51.31
278,Product 278,Health & Beauty,61.92
410,Product 410,Fashion,18.42
4,Product 4,Books,6.24
514,Product 514,Fashion,65.13
214,Product 214,Fashion,77.69
450,Product 450,Toys & Games,94.81
209,Product 209,Health & Beauty,90.1
268,Product 268,Health & Beauty,76.6
295,Product 295,Health & Beauty,88.87
840,Product 840,Books,34.35
430,Product 430,Books,21.72
410,Product 410,Electronics,27.96
505,Product 505,Toys & Games,9.15
803,Product 803,Books,65.72
523,Product 523,Fashion,56.13
429,Product 429,Electronics,94.7
849,Product 849,Electronics,27.69
952,Product 952,Home,20.28
640,Product 640,Toys & Games,50.94
249,Product 249,Electronics,36.07
658,Product 658,Home,48.56
728,Product 728,Fashion,82.8
354,Product 354,Books,22.93
817,Product 817,Fashion,66.1
534,Product 534,Electronics,16.53
879,Product 879,Toys & Games,51.39
496,Product 496,Books,79.0
517,Product 517,Electronics,69.53
857,Product 857,Books,14.39
691,Product 691,Electronics,23.58
549,Product 549,Books,70.23
597,Product 597,Health & Beauty,7.02
842,Product 842,Home,45.92
903,Product 903,Home,75.03
441,Product 441,Electronics,91.4
216,Product 216,Electronics,30.31
907,Product 907,Health & Beauty,11.36
142,Product 142,Electronics,87.44
957,Product 957,Health & Beauty,17.43
688,Product 688,Home,41.61
371,Product 371,Health & Beauty,53.11
305,Product 305,Books,49.62
219,Product 219,Fashion,67.56
451,Product 451,Health & Beauty,88.98
238,Product 238,Home,30.45
17,Product 17,Books,24.68
211,Product 211,Health & Beauty,37.62
375,Product 375,Health & Beauty,50.43
439,Product 439,Books,61.83
651,Product 651,Health & Beauty,64.3
406,Product 406,Fashion,62.24
314,Product 314,Electronics,61.29
37,Product 37,Health & Beauty,79.99
518,Product 518,Electronics,88.46
540,Product 540,Health & Beauty,12.58
744,Product 744,Electronics,70.48
941,Product 941,Toys & Games,50.42
814,Product 814,Electronics,41.93
724,Product 724,Toys & Games,88.91
947,Product 947,Health & Beauty,99.59
715,Product 715,Health & Beauty,78.48
486,Product 486,Health & Beauty,27.6
336,Product 336,Electronics,80.99
829,Product 829,Toys & Games,13.94
800,Product 800,Electronics,43.24
742,Product 742,Health & Beauty,37.76
216,Product 216,Electronics,53.47
420,Product 420,Electronics,62.78
450,Product 450,Home,46.83
175,Product 175,Fashion,98.06
478,Product 478,Toys & Games,70.16
165,Product 165,Fashion,34.02
24,Product 24,Home,31.9
211,Product 211,Home,56.8
11,Product 11,Toys & Games,69.27
894,Product 894,Electronics,14.06
695,Product 695,Home,13.37
440,Product 440,Health & Beauty,77.38
819,Product 819,Fashion,19.13
768,Product 768,Toys & Games,80.3
967,Product 967,Toys & Games,31.31
826,Product 826,Health & Beauty,32.94
312,Product 312,Books,32.63
862,Product 862,Electronics,23.38
103,Product 103,Toys & Games,32.57
367,Product 367,Fashion,97.85
798,Product 798,Home,52.92
682,Product 682,Electronics,62.93
128,Product 128,Electronics,93.09
112,Product 112,Books,28.39
600,Product 600,Toys & Games,94.16
46,Product 46,Home,8.46
527,Product 527,Home,66.46
618,Product 618,Home,75.27
449,Product 449,Electronics,49.3
55,Product 55,Electronics,94.59
368,Product 368,Health & Beauty,44.21
935,Product 935,Books,7.73
602,Product 602,Fashion,33.47
817,Product 817,Toys & Games,69.19
568,Product 568,Health & Beauty,71.09
881,Product 881,Fashion,5.94
668,Product 668,Home,34.86
781,Product 781,Electronics,59.96
471,Product 471,Electronics,37.65
365,Product 365,Electronics,23.83
668,Product 668,Electronics,7.95
264,Product 264,Books,73.09
725,Product 725,Books,31.19
243,Product 243,Books,17.39
418,Product 418,Home,76.6
401,Product 401,Books,69.99
537,Product 537,Books,24.14
293,Product 293,Fashion,59.09
228,Product 228,Health & Beauty,55.26
232,Product 232,Books,22.86
820,Product 820,Health & Beauty,17.05
735,Product 735,Home,48.75
130,Product 130,Toys & Games,56.63
542,Product 542,Fashion,19.99
958,Product 958,Fashion,21.74
646,Product 646,Fashion,10.01
404,Product 404,Health & Beauty,60.87
59,Product 59,Fashion,63.83
599,Product 599,Electronics,20.38
680,Product 680,Books,16.7
839,Product 839,Health & Beauty,45.55
569,Product 569,Fashion,56.93
56,Product 56,Home,76.38
615,Product 615,Health & Beauty,96.7
415,Product 415,Toys & Games,24.23
501,Product 501,Fashion,35.22
111,Product 111,Fashion,54.17
774,Product 774,Electronics,74.25
457,Product 457,Home,19.62
103,Product 103,Toys & Games,93.74
866,Product 866,Books,66.14
548,Product 548,Fashion,57.74
147,Product 147,Electronics,71.49
121,Product 121,Home,65.92
76,Product 76,Electronics,87.82
50,Product 50,Toys & Games,58.03
484,Product 484,Electronics,16.62
924,Product 924,Books,14.04
708,Product 708,Electronics,22.33
941,Product 941,Home,9.46
520,Product 520,Toys & Games,56.26
455,Product 455,Books,44.11
742,Product 742,Books,94.86
259,Product 259,Books,41.47
16,Product 16,Toys & Games,44.75
792,Product 792,Electronics,40.84
797,Product 797,Electronics,52.75
876,Product 876,Toys & Games,79.08
645,Product 645,Fashion,62.31
462,Product 462,Health & Beauty,24.62
343,Product 343,Fashion,61.48
194,Product 194,Fashion,93.81
142,Product 142,Toys & Games,6.85
420,Product 420,Toys & Games,94.37
419,Product 419,Health & Beauty,79.09
256,Product 256,Toys & Games,8.94
771,Product 771,Home,36.6
315,Product 315,Fashion,46.38
640,Product 640,Health & Beauty,99.74
846,Product 846,Health & Beauty,23.63
991,Product 991,Electronics,10.55
914,Product 914,Home,91.79
470,Product 470,Health & Beauty,63.98
962,Product 962,Books,24.99
947,Product 947,Electronics,54.59
212,Product 212,Electronics,60.79
239,Product 239,Home,24.6
597,Product 597,Toys & Games,97.25
730,Product 730,Toys & Games,95.09
923,Product 923,Toys & Games,91.35
330,Product 330,Toys & Games,21.83
293,Product 293,Electronics,7.19
394,Product 394,Home,47.96
630,Product 630,Electronics,86.43
723,Product 723,Toys & Games,48.59
379,Product 379,Toys & Games,93.22
514,Product 514,Home,44.05
552,Product 552,Home,89.38
387,Product 387,Toys & Games,10.72
90,Product 90,Health & Beauty,12.69
357,Product 357,Books,34.05
938,Product 938,Fashion,69.89
178,Product 178,Health & Beauty,6.57
666,Product 666,Home,90.29
725,Product 725,Health & Beauty,17.91
881,Product 881,Toys & Games,16.29
28,Product 28,Electronics,15.8
817,Product 817,Home,71.36
744,Product 744,Health & Beauty,56.89
899,Product 899,Home,56.98
105,Product 105,Toys & Games,86.42
941,Product 941,Books,46.33
750,Product 750,Health & Beauty,13.75
385,Product 385,Health & Beauty,37.35
161,Product 161,Home,40.96
866,Product 866,Fashion,76.09
365,Product 365,Home,75.3
779,Product 779,Electronics,18.29
57,Product 57,Toys & Games,20.08
843,Product 843,Toys & Games,75.16
198,Product 198,Home,33.41
126,Product 126,Toys & Games,70.24
611,Product 611,Fashion,88.97
163,Product 163,Electronics,46.73
714,Product 714,Books,31.34
661,Product 661,Home,42.51
592,Product 592,Fashion,99.63
751,Product 751,Fashion,92.03
120,Product 120,Books,91.84
92,Product 92,Health & Beauty,75.74
770,Product 770,Electronics,58.83
500,Product 500,Fashion,42.07
696,Product 696,Health & Beauty,13.43
268,Product 268,Home,30.41
643,Product 643,Fashion,20.87
800,Product 800,Books,78.63
820,Product 820,Electronics,53.8
366,Product 366,Toys & Games,28.33
345,Product 345,Home,15.91
60,Product 60,Books,95.23
253,Product 253,Electronics,73.55
787,Product 787,Books,87.67
833,Product 833,Health & Beauty,30.37
123,Product 123,Toys & Games,21.04
533,Product 533,Health & Beauty,65.28
506,Product 506,Electronics,8.16
363,Product 363,Electronics,64.93
753,Product 753,Electronics,38.48
715,Product 715,Fashion,9.11
167,Product 167,Fashion,27.46
581,Product 581,Toys & Games,98.44
663,Product 663,Fashion,49.95
19,Product 19,Electronics,89.35
656,Product 656,Fashion,78.11
458,Product 458,Electronics,31.52
376,Product 376,Books,24.23
73,Product 73,Electronics,82.53
623,Product 623,Fashion,16.72
766,Product 766,Home,61.36
224,Product 224,Toys & Games,76.37
40,Product 40,Books,7.65
418,Product 418,Fashion,27.11
69,Product 69,Toys & Games,97.71
907,Product 907,Electronics,36.41
114,Product 114,Fashion,29.76
449,Product 449,Electronics,63.75
472,Product 472,Books,92.9
442,Product 442,Fashion,40.59
496,Product 496,Toys & Games,66.5
973,Product 973,Toys & Games,99.24
384,Product 384,Electronics,15.17
550,Product 550,Fashion,87.23
523,Product 523,Fashion,69.61
409,Product 409,Toys & Games,56.71
767,Product 767,Electronics,76.2
559,Product 559,Toys & Games,25.2
394,Product 394,Home,56.73
850,Product 850,Toys & Games,6.84
11,Product 11,Fashion,46.83
99,Product 99,Home,61.18
58,Product 58,Home,44.05
574,Product 574,Toys & Games,14.01
742,Product 742,Electronics,41.6
442,Product 442,Toys & Games,12.18
549,Product 549,Electronics,90.14
552,Product 552,Electronics,77.61
239,Product 239,Health & Beauty,66.22
831,Product 831,Electronics,98.82
170,Product 170,Fashion,91.8
118,Product 118,Toys & Games,19.04
124,Product 124,Electronics,7.32
188,Product 188,Books,94.15
959,Product 959,Home,78.08
882,Product 882,Health & Beauty,34.02
743,Product 743,Home,40.8
568,Product 568,Health & Beauty,80.58
445,Product 445,Toys & Games,70.0
418,Product 418,Home,81.54
701,Product 701,Health & Beauty,56.97
234,Product 234,Health & Beauty,35.04
191,Product 191,Home,57.67
519,Product 519,Home,51.02
867,Product 867,Electronics,27.87
207,Product 207,Health & Beauty,56.28
149,Product 149,Toys & Games,73.93
669,Product 669,Home,55.9
393,Product 393,Electronics,49.9
253,Product 253,Fashion,91.43
114,Product 114,Fashion,38.59
302,Product 302,Books,34.3
179,Product 179,Health & Beauty,10.62
173,Product 173,Health & Beauty,73.47
498,Product 498,Home,23.82
884,Product 884,Fashion,61.5
370,Product 370,Electronics,15.34
413,Product 413,Books,40.3
153,Product 153,Home,53.66
756,Product 756,Health & Beauty,9.22
970,Product 970,Electronics,77.75
495,Product 495,Electronics,71.41
78,Product 78,Home,7.96
492,Product 492,Fashion,98.41
694,Product 694,Electronics,98.13
699,Product 699,Toys & Games,47.2
120,Product 120,Toys & Games,86.1
513,Product 513,Toys & Games,30.86
988,Product 988,Health & Beauty,54.25
955,Product 955,Home,56.68
7,Product 7,Home,69.79
793,Product 793,Books,76.59
667,Product 667,Electronics,22.26
344,Product 344,Fashion,17.23
266,Product 266,Toys & Games,18.74
966,Product 966,Electronics,52.29
7,Product 7,Home,84.09
951,Product 951,Home,75.22
925,Product 925,Home,57.21
262,Product 262,Toys & Games,16.87
834,Product 834,Home,94.39
889,Product 889,Toys & Games,51.68
683,Product 683,Toys & Games,67.9
166,Product 166,Electronics,11.59
310,Product 310,Books,35.09
17,Product 17,Health & Beauty,30.33
802,Product 802,Toys & Games,61.47
572,Product 572,Books,46.51
831,Product 831,Toys & Games,56.33
480,Product 480,Books,13.95
806,Product 806,Fashion,40.61
940,Product 940,Health & Beauty,8.23
845,Product 845,Fashion,38.8
998,Product 998,Electronics,56.32
508,Product 508,Health & Beauty,78.31
303,Product 303,Books,67.26
928,Product 928,Toys & Games,62.57
933,Product 933,Home,20.78
279,Product 279,Toys & Games,68.32
188,Product 188,Books,26.49
113,Product 113,Home,68.75
599,Product 599,Health & Beauty,69.93
951,Product 951,Home,34.32
710,Product 710,Books,55.71
225,Product 225,Home,72.48
506,Product 506,Home,41.49
127,Product 127,Health & Beauty,78.64
293,Product 293,Electronics,98.81
637,Product 637,Home,26.28
474,Product 474,Books,47.38
150,Product 150,Electronics,75.71
264,Product 264,Health & Beauty,87.68
575,Product 575,Electronics,83.81
933,Product 933,Home,96.94
378,Product 378,Health & Beauty,86.85
611,Product 611,Fashion,16.94
352,Product 352,Toys & Games,70.38
193,Product 193,Toys & Games,48.54
320,Product 320,Electronics,79.88
229,Product 229,Electronics,89.89
13,Product 13,Toys & Games,14.61
890,Product 890,Books,89.54
222,Product 222,Health & Beauty,34.78
140,Product 140,Books,95.36
430,Product 430,Books,37.73
896,Product 896,Electronics,11.3
5,Product 5,Home,74.29
1000,Product 1000,Home,29.25
331,Product 331,Home,68.81
732,Product 732,Books,82.01
661,Product 661,Electronics,13.1
754,Product 754,Home,33.32
1,Product 1,Fashion,10.02
374,Product 374,Home,76.12
230,Product 230,Books,97.86
792,Product 792,Electronics,21.31
229,Product 229,Health & Beauty,53.08
707,Product 707,Fashion,75.92
863,Product 863,Books,46.68
426,Product 426,Health & Beauty,54.86
503,Product 503,Home,57.09
330,Product 330,Books,21.6
425,Product 425,Home,72.26
760,Product 760,Toys & Games,45.5
873,Product 873,Health & Beauty,27.31
44,Product 44,Fashion,80.4
360,Product 360,Health & Beauty,19.33
354,Product 354,Toys & Games,37.99
544,Product 544,Fashion,34.76
773,Product 773,Health & Beauty,18.3
634,Product 634,Electronics,36.99
265,Product 265,Home,48.28
283,Product 283,Fashion,39.72
9,Product 9,Electronics,24.71
411,Product 411,Electronics,67.46
808,Product 808,Electronics,5.03
406,Product 406,Toys & Games,59.9
870,Product 870,Books,72.71
155,Product 155,Fashion,19.53
604,Product 604,Home,9.08
997,Product 997,Electronics,74.18
639,Product 639,Books,29.6
332,Product 332,Fashion,75.27
199,Product 199,Home,46.24
460,Product 460,Books,30.51
581,Product 581,Home,90.07
348,Product 348,Toys & Games,37.16
83,Product 83,Fashion,36.83
563,Product 563,Home,76.97
481,Product 481,Fashion,41.0
968,Product 968,Home,78.29
729,Product 729,Books,40.02
316,Product 316,Fashion,52.13
913,Product 913,Fashion,99.86
733,Product 733,Home,98.57
780,Product 780,Fashion,50.26
218,Product 218,Books,46.11
296,Product 296,Toys & Games,58.36
332,Product 332,Toys & Games,73.84
622,Product 622,Books,23.63
877,Product 877,Books,25.34
183,Product 183,Electronics,62.32
149,Product 149,Health & Beauty,12.93
457,Product 457,Home,86.45
835,Product 835,Electronics,83.93
824,Product 824,Electronics,31.28
398,Product 398,Home,25.35
500,Product 500,Health & Beauty,38.67
632,Product 632,Fashion,11.69
112,Product 112,Toys & Games,10.29
111,Product 111,Fashion,14.9
228,Product 228,Health & Beauty,57.81
199,Product 199,Health & Beauty,38.31
866,Product 866,Home,60.67
928,Product 928,Toys & Games,46.67
507,Product 507,Fashion,7.23
839,Product 839,Toys & Games,25.58
521,Product 521,Toys & Games,79.48
413,Product 413,Books,43.03
348,Product 348,Home,62.26
976,Product 976,Electronics,39.21
234,Product 234,Toys & Games,82.87
375,Product 375,Health & Beauty,68.28
269,Product 269,Toys & Games,57.66
116,Product 116,Fashion,60.28
80,Product 80,Fashion,63.7
396,Product 396,Home,44.94
336,Product 336,Fashion,29.13
815,Product 815,Health & Beauty,36.44
182,Product 182,Books,37.82
677,Product 677,Fashion,41.3
617,Product 617,Electronics,51.05
188,Product 188,Fashion,34.99
397,Product 397,Fashion,24.73
694,Product 694,Books,12.18
17,Product 17,Health & Beauty,21.72
226,Product 226,Fashion,74.92
255,Product 255,Fashion,21.69
291,Product 291,Home,59.23
741,Product 741,Home,37.56
869,Product 869,Fashion,83.15
147,Product 147,Electronics,6.09
581,Product 581,Electronics,41.41
820,Product 820,Home,40.15
854,Product 854,Books,94.4
242,Product 242,Electronics,31.57
927,Product 927,Health & Beauty,14.59
720,Product 720,Health & Beauty,10.3
996,Product 996,Books,87.15
626,Product 626,Toys & Games,40.94
835,Product 835,Toys & Games,89.17
997,Product 997,Health & Beauty,44.64
958,Product 958,Health & Beauty,26.87
194,Product 194,Fashion,48.86
595,Product 595,Electronics,14.2
609,Product 609,Home,32.47
848,Product 848,Electronics,42.03
572,Product 572,Electronics,13.91
94,Product 94,Health & Beauty,38.21
839,Product 839,Fashion,6.51
132,Product 132,Toys & Games,12.67
194,Product 194,Home,15.73
33,Product 33,Home,6.4
651,Product 651,Fashion,50.41
651,Product 651,Fashion,15.9
685,Product 685,Home,42.0
233,Product 233,Fashion,20.38
919,Product 919,Fashion,58.09
522,Product 522,Books,87.4
934,Product 934,Health & Beauty,36.6
642,Product 642,Toys & Games,80.56
496,Product 496,Books,35.31
245,Product 245,Fashion,77.37
532,Product 532,Electronics,94.16
234,Product 234,Fashion,35.96
990,Product 990,Books,6.76
731,Product 731,Electronics,34.15
222,Product 222,Books,97.43
506,Product 506,Fashion,28.32
966,Product 966,Fashion,50.57
266,Product 266,Fashion,98.3
722,Product 722,Fashion,13.25
831,Product 831,Health & Beauty,75.52
243,Product 243,Books,23.65
247,Product 247,Electronics,17.65
106,Product 106,Toys & Games,31.72
506,Product 506,Books,22.17
14,Product 14,Fashion,8.36
880,Product 880,Toys & Games,50.2
10,Product 10,Fashion,98.42
285,Product 285,Health & Beauty,83.37
97,Product 97,Electronics,54.97
680,Product 680,Electronics,79.31
745,Product 745,Home,19.55
796,Product 796,Home,41.12
841,Product 841,Electronics,90.82
214,Product 214,Books,94.42
341,Product 341,Home,35.49
185,Product 185,Electronics,80.11
473,Product 473,Health & Beauty,46.82
459,Product 459,Health & Beauty,93.3
947,Product 947,Books,56.69
125,Product 125,Fashion,10.21
596,Product 596,Fashion,63.01
148,Product 148,Toys & Games,65.52
974,Product 974,Electronics,38.53
571,Product 571,Electronics,38.88
551,Product 551,Home,37.19
569,Product 569,Health & Beauty,80.74
18,Product 18,Fashion,15.22
909,Product 909,Fashion,27.25
195,Product 195,Health & Beauty,38.55
245,Product 245,Toys & Games,18.88
417,Product 417,Books,19.9
442,Product 442,Books,46.23
69,Product 69,Books,56.28
