review_id,product_id,rating,review_date
3418,884,5,2020-09-14
6269,856,1,2021-02-02
3964,112,3,2020-04-16
7960,698,3,2021-08-19
9325,372,2,2022-01-09
4406,295,3,2020-08-19
859,399,2,2022-06-26
5743,153,5,2021-02-21
1681,760,3,2021-08-21
2405,823,4,2020-08-14
2334,666,5,2022-04-09
5980,425,4,2020-03-14
6517,601,4,2020-10-06
4481,108,1,2021-03-05
2993,549,3,2022-12-14
1083,527,4,2020-07-16
4252,272,5,2021-09-13
5126,228,3,2020-01-21
4675,534,2,2021-01-10
8049,701,1,2021-11-20
5082,538,4,2022-06-20
65,908,5,2020-05-08
6820,708,2,2020-04-04
937,256,2,2022-06-05
9857,586,4,2020-11-18
8855,820,4,2022-07-02
1634,684,2,2020-09-21
5632,115,2,2022-08-26
2182,810,5,2022-04-13
7686,938,4,2022-04-17
7640,989,2,2021-07-26
4612,360,1,2020-09-14
298,98,3,2020-10-23
8326,155,5,2020-02-06
2345,503,2,2022-01-05
8258,49,5,2022-05-16
9857,565,1,2022-08-17
7623,638,3,2021-12-19
4414,29,4,2022-04-08
5439,362,3,2021-08-03
6061,855,4,2022-07-01
4517,961,3,2021-06-20
5341,73,3,2022-11-06
8133,275,1,2022-01-01
1298,171,3,2020-04-12
6531,321,5,2021-11-04
828,765,1,2022-02-04
4315,473,1,2021-11-23
179,648,3,2022-07-30
6439,32,3,2021-12-26
5572,127,4,2021-09-18
4421,661,1,2022-08-17
4858,892,5,2020-08-04
2670,75,5,2021-08-30
1731,245,5,2022-12-02
4120,550,5,2021-10-30
2487,859,2,2020-02-22
2764,402,2,2021-08-27
1421,885,3,2021-02-24
6277,235,1,2020-02-25
6451,961,2,2021-04-04
5837,585,3,2020-11-13
164,621,5,2020-03-29
4307,403,3,2022-07-13
3928,978,5,2021-04-26
8453,24,4,2021-04-14
5444,751,1,2021-08-03
8326,930,4,2022-08-25
5664,499,2,2021-06-11
6297,984,4,2020-10-24
20,159,3,2021-01-19
600,38,4,2020-08-16
3961,917,3,2021-02-19
1384,414,1,2022-05-25
7681,154,4,2022-06-18
1689,78,5,2021-10-16
872,737,3,2020-04-08
2690,640,2,2020-04-13
360,925,2,2021-09-17
3610,993,2,2020-10-14
2584,923,4,2021-11-22
7139,966,3,2021-02-16
9944,103,3,2020-02-25
3404,18,3,2022-05-08
8210,786,2,2021-05-12
1117,115,3,2020-01-18
8761,569,1,2021-12-28
8472,233,5,2020-04-05
123,951,2,2020-01-16
6022,707,5,2021-06-23
8272,121,2,2021-07-28
5159,84,4,2020-03-24
7417,98,4,2021-01-26
2707,720,4,2020-07-24
7092,546,3,2021-02-04
1980,668,1,2020-06-06
6954,428,2,2021-02-26
3240,609,2,2021-02-15
449,802,1,2021-05-17
8964,570,1,2022-11-04
3690,15,4,2021-08-14
3970,774,3,2021-11-14
707,651,4,2020-08-10
2308,726,4,2021-05-26
9466,971,2,2020-12-21
2900,308,1,2020-08-11
5756,306,3,2022-10-11
1470,392,5,2022-07-06
9574,231,5,2022-03-12
6993,656,3,2021-04-18
3085,632,4,2022-10-28
6548,866,5,2020-03-23
1000,344,1,2020-11-02
7317,296,4,2021-02-22
224,210,1,2021-09-25
1170,108,2,2021-02-11
9725,360,1,2020-02-18
7539,916,2,2021-05-25
6954,601,3,2020-12-13
4655,110,3,2021-12-16
5504,424,3,2020-05-20
2351,602,5,2022-08-30
6636,502,1,2021-12-03
9836,63,5,2020-07-12
7023,749,1,2022-05-11
9752,201,5,2021-06-01
3974,305,3,2022-06-07
3163,930,5,2020-11-20
8107,793,4,2020-08-12
9076,151,5,2020-04-13
2208,449,5,2021-06-12
9510,365,5,2020-03-11
3387,60,5,2021-03-11
893,388,2,2022-06-29
2527,239,2,2020-02-20
5025,234,3,2022-12-08
4555,781,5,2020-04-15
6371,353,2,2020-01-10
2026,380,4,2022-09-06
578,868,4,2020-11-05
3735,592,3,2020-11-11
395,244,4,2020-06-10
4103,96,4,2020-07-15
7273,371,4,2020-05-04
1396,629,2,2022-08-10
600,569,4,2020-04-03
5301,629,5,2022-06-08
3532,701,4,2022-05-31
8838,931,5,2022-01-04
3340,744,1,2020-01-18
4419,739,4,2022-04-15
4088,346,4,2020-06-13
752,953,5,2021-10-09
6332,233,5,2021-12-20
8108,991,1,2021-11-18
8982,340,1,2020-05-09
4462,9,5,2021-09-11
3945,364,2,2020-12-28
4782,609,3,2021-11-18
913,492,1,2022-12-02
6607,644,1,2020-03-10
3115,584,1,2022-09-01
4421,657,3,2022-02-27
9532,545,3,2021-12-27
9837,736,1,2021-05-24
6571,612,5,2021-04-15
2171,336,3,2021-11-14
1767,960,2,2022-02-15
7470,366,5,2020-03-25
5413,645,3,2022-06-28
3278,883,1,2021-07-20
6996,724,1,2022-08-23
4645,542,4,2022-01-09
6555,995,3,2022-01-14
4514,863,1,2020-12-20
3407,769,3,2022-08-10
9326,261,4,2022-08-31
1568,182,5,2020-11-26
7010,433,3,2020-05-08
157,528,3,2021-04-08
6560,563,2,2021-02-23
3035,38,3,2020-03-02
8035,955,4,2021-06-15
1933,536,2,2020-05-16
3014,31,1,2021-06-04
6911,382,1,2022-02-02
6252,507,4,2022-03-19
8971,547,2,2020-09-03
3420,32,3,2020-09-10
6857,903,3,2022-09-15
478,769,4,2020-12-21
9737,969,4,2022-04-15
2999,277,2,2020-03-11
9590,994,4,2021-09-09
6457,75,4,2022-11-23
5574,892,5,2020-10-06
5289,698,3,2021-02-11
8388,832,4,2021-07-04
5018,841,2,2022-02-25
2471,42,3,2020-10-18
2629,583,5,2020-12-08
4471,570,5,2022-03-24
2540,711,5,2022-04-07
2481,637,5,2020-05-07
8592,201,5,2020-11-04
4296,385,5,2022-06-11
8639,246,2,2020-11-15
7219,197,3,2022-08-13
4281,79,3,2020-08-11
58,720,3,2020-07-21
1896,762,2,2020-08-28
8438,174,4,2020-07-21
6491,999,5,2022-02-17
6624,532,4,2020-11-22
7171,886,1,2021-08-28
8177,843,5,2022-03-30
5045,782,4,2021-10-28
1187,943,1,2022-03-25
1284,991,3,2021-04-08
6072,606,1,2021-01-15
1801,853,2,2020-04-04
6166,387,3,2022-01-22
7046,989,3,2020-07-28
9645,476,2,2021-06-26
8119,176,3,2022-11-24
4742,199,5,2020-06-04
453,612,2,2021-10-13
5157,904,5,2020-06-06
8286,324,4,2022-04-22
9404,293,4,2022-07-24
6983,939,4,2020-04-27
83,381,3,2022-06-05
459,537,1,2022-09-09
9403,562,3,2022-08-02
466,554,5,2021-05-19
1924,354,2,2021-01-22
6754,636,1,2022-03-18
191,732,4,2020-12-25
5878,386,3,2022-11-09
4470,733,4,2020-05-31
1577,75,4,2020-02-28
8845,55,3,2020-02-28
4123,895,4,2022-12-03
4117,545,4,2021-04-22
9610,6,1,2021-09-30
3645,648,4,2021-06-18
5755,969,1,2020-05-26
2931,270,1,2020-02-04
8514,522,2,2020-02-06
6215,728,3,2020-07-09
2610,754,5,2020-03-21
6148,580,5,2021-02-07
1719,756,4,2021-06-18
7931,620,4,2022-03-22
81,79,2,2022-07-24
2844,986,3,2022-11-04
3925,469,5,2021-07-28
1783,246,1,2021-01-26
6401,345,4,2020-06-07
3052,711,4,2020-04-22
6064,951,4,2020-12-16
9610,846,3,2021-04-10
1529,182,5,2021-02-15
1115,128,5,2022-06-01
6935,77,4,2022-10-03
4309,838,3,2022-03-27
7239,786,2,2020-03-21
3448,561,5,2021-09-01
7753,933,4,2022-08-30
1904,110,5,2022-03-27
4651,896,2,2020-07-26
5105,502,1,2020-06-07
4909,319,4,2021-04-22
331,717,5,2020-03-22
1629,823,5,2022-10-19
9048,28,1,2020-07-05
561,595,3,2022-09-22
2408,457,2,2020-12-26
323,721,2,2022-09-27
9841,425,5,2022-05-26
8836,468,2,2020-07-28
9338,802,3,2020-03-30
4682,369,2,2021-11-17
8443,843,2,2020-04-13
6170,177,2,2021-06-11
5265,542,2,2020-07-05
8042,812,1,2021-06-27
7737,476,3,2022-12-06
3218,886,4,2021-05-10
291,257,2,2020-03-27
6390,213,3,2021-10-10
8328,310,2,2020-04-29
6282,187,3,2021-03-02
3803,579,1,2022-05-21
303,271,4,2021-08-26
484,712,1,2021-02-05
6608,467,5,2021-11-08
5562,698,4,2020-06-06
4978,588,2,2022-04-03
1454,157,2,2022-05-17
3981,198,3,2021-08-01
515,618,4,2021-06-27
5577,345,3,2021-05-24
6868,914,2,2021-07-17
9102,225,2,2021-08-23
9396,736,4,2022-05-01
5997,777,4,2022-11-22
1751,23,2,2020-11-29
5977,929,1,2022-12-14
204,698,1,2020-08-07
5468,601,3,2022-10-31
7507,147,5,2021-11-01
7145,508,4,2021-12-08
7563,68,4,2022-01-24
9792,215,2,2021-12-27
1200,620,1,2022-02-05
510,801,2,2022-02-16
8130,498,2,2022-09-20
6294,787,5,2021-05-31
260,681,2,2022-08-01
798,731,1,2020-04-04
7724,665,5,2020-10-13
6118,912,3,2020-07-17
3369,929,3,2020-08-07
5041,431,5,2022-03-14
6253,346,5,2020-04-03
2,802,4,2022-04-29
5167,878,4,2022-12-06
1810,497,2,2021-11-12
4780,890,3,2021-07-17
5687,89,5,2022-07-03
7003,659,1,2021-10-13
1228,682,3,2020-12-02
1975,909,4,2022-10-06
1031,307,3,2021-01-07
1115,618,3,2021-04-20
4074,730,4,2021-05-10
732,881,3,2021-04-07
6271,97,3,2022-09-15
6651,501,2,2020-08-17
7459,852,2,2022-01-30
1301,411,2,2022-02-22
5241,789,2,2021-03-14
2179,821,3,2021-05-13
6423,281,1,2020-09-25
257,153,5,2020-06-05
1564,857,4,2021-02-09
4852,700,5,2020-06-29
6304,430,4,2020-02-22
4764,48,2,2020-07-26
5679,979,4,2021-02-02
414,214,3,2022-06-03
2918,304,4,2022-05-23
176,526,4,2020-08-18
6975,298,5,2022-12-01
5070,980,1,2020-04-02
5496,780,3,2020-02-15
584,854,5,2020-10-10
8390,589,1,2020-02-24
6585,592,5,2022-12-19
2623,438,2,2020-06-15
1658,349,5,2020-03-07
4013,825,2,2021-11-16
6710,942,3,2021-08-03
409,622,2,2020-03-07
1787,198,2,2020-01-14
6589,756,3,2021-03-08
316,618,3,2021-02-18
4738,781,3,2022-12-23
1728,210,1,2021-08-24
2451,495,4,2020-03-15
6390,650,4,2020-09-09
5784,589,4,2022-06-03
2136,320,2,2021-08-15
2422,786,4,2021-03-04
4926,803,4,2020-05-03
1103,876,2,2022-05-23
1414,89,3,2021-02-13
819,206,4,2020-04-25
8201,390,3,2021-12-28
1842,407,1,2020-09-17
690,951,1,2021-01-09
8854,473,1,2022-01-17
9073,141,2,2021-02-08
3542,714,5,2022-01-23
8667,922,1,2022-11-09
5971,66,2,2022-09-18
9391,196,1,2021-12-21
1092,649,1,2020-06-28
4949,864,3,2021-09-21
9293,718,2,2020-10-09
4237,905,2,2021-05-18
8999,883,4,2022-06-02
6953,548,2,2021-08-27
1819,849,4,2020-11-06
9886,198,5,2021-07-10
3988,271,3,2022-09-11
2410,554,3,2021-07-31
6389,505,4,2020-03-04
5882,556,3,2021-12-31
24,322,1,2020-10-24
2964,613,2,2022-03-17
6044,237,2,2021-02-19
7064,189,3,2020-04-05
6627,512,1,2020-06-01
4783,687,2,2020-04-01
4592,181,3,2021-02-11
890,4,4,2020-05-09
1653,441,1,2021-03-23
1138,28,2,2022-03-28
683,410,3,2021-10-10
6100,334,1,2021-09-05
2853,689,5,2020-06-16
5270,518,2,2022-04-30
6497,665,5,2022-03-26
2512,572,1,2020-01-12
9888,245,5,2020-02-04
3305,42,1,2022-10-05
3898,728,2,2022-08-24
2735,990,1,2022-09-10
7042,996,5,2022-01-23
194,739,1,2020-02-17
399,372,5,2021-09-07
3693,357,2,2022-04-25
9699,757,5,2020-09-01
9367,90,5,2022-08-25
2229,539,1,2020-11-23
6833,561,2,2020-03-07
5525,321,4,2020-05-10
8829,661,1,2022-08-28
3724,560,3,2021-12-29
9598,612,1,2020-12-28
4954,350,3,2021-09-06
7104,691,2,2021-07-21
150,169,3,2021-03-09
2163,297,5,2021-03-30
895,443,5,2022-12-10
1739,896,1,2022-02-19
4387,661,3,2020-02-23
2496,16,1,2021-12-26
495,451,4,2020-10-05
4783,742,3,2021-08-02
7244,102,5,2020-05-23
474,373,5,2020-10-27
6565,944,1,2022-07-24
782,603,4,2022-02-22
8419,105,4,2020-09-01
2323,609,1,2021-07-13
5684,848,3,2020-07-06
199,660,2,2022-02-15
6440,776,1,2022-11-15
5753,777,4,2022-01-29
5444,658,5,2020-05-26
9940,596,3,2022-02-19
8226,520,1,2022-09-24
7232,705,2,2020-04-11
6314,562,3,2022-11-12
9906,651,5,2022-10-29
1351,650,3,2021-06-26
716,455,3,2021-02-12
8788,738,2,2020-07-11
9769,536,4,2020-08-31
8810,213,4,2020-09-23
6282,83,2,2021-04-06
7239,428,2,2021-01-04
3541,77,1,2022-02-17
9084,938,1,2022-08-19
5496,828,3,2020-03-05
7477,675,5,2021-09-19
1909,200,1,2022-04-08
2943,203,2,2020-07-08
198,134,4,2021-08-02
139,969,4,2022-09-21
9921,941,5,2020-08-10
104,925,1,2020-09-26
1801,724,4,2021-06-19
2828,403,4,2022-07-07
1112,844,1,2022-03-23
3010,303,4,2021-07-05
7210,58,2,2021-10-17
7205,989,2,2021-08-02
334,854,2,2020-01-05
8023,46,5,2022-09-26
2224,876,5,2020-09-17
9608,834,4,2021-12-24
4152,462,2,2020-10-21
2690,448,2,2020-03-01
3710,125,2,2022-10-01
8820,33,2,2021-04-23
3236,550,1,2022-10-28
2287,857,3,2020-10-03
2663,279,2,2020-09-22
1803,359,3,2020-08-07
2974,147,1,2020-01-18
561,249,5,2020-12-13
9490,598,2,2020-11-19
854,557,2,2022-05-05
24,290,2,2020-04-17
8968,258,5,2020-05-06
3457,904,5,2022-12-25
6167,314,4,2021-12-15
247,333,4,2022-01-08
4374,109,2,2022-03-24
8518,141,3,2022-09-27
4472,121,4,2020-06-14
7413,869,1,2022-06-15
7283,801,1,2022-10-10
6794,526,3,2020-05-10
4403,776,5,2022-05-25
6287,762,5,2021-08-09
7069,921,3,2021-10-26
6825,183,2,2022-06-16
4874,320,4,2020-10-12
2169,27,5,2022-10-14
8518,475,5,2020-08-13
8917,743,1,2020-10-29
5191,645,2,2022-06-21
7843,856,5,2021-08-19
5677,300,5,2022-05-09
4062,883,2,2020-11-21
8803,268,2,2020-01-13
9522,803,2,2022-08-11
1197,606,2,2022-06-05
4615,519,2,2021-12-05
7217,65,1,2021-12-07
4411,410,1,2021-08-09
3960,424,2,2021-07-05
188,308,1,2022-10-26
8107,204,2,2022-08-25
5616,974,4,2021-08-17
7708,434,2,2020-05-18
1481,196,4,2020-10-19
4503,483,2,2022-04-11
6470,472,5,2020-04-06
3810,653,1,2021-05-03
6185,724,2,2020-05-12
4232,80,4,2020-06-04
2410,329,1,2021-05-16
8877,888,3,2022-09-14
5100,387,2,2021-07-10
7959,599,2,2021-01-30
3095,826,4,2020-09-27
4159,342,4,2020-04-11
4506,458,4,2022-11-20
1874,117,2,2022-09-24
7571,670,2,2021-07-21
9002,85,1,2020-02-27
8509,687,5,2022-08-09
3037,378,4,2022-11-12
7491,138,4,2022-06-15
5896,360,5,2021-10-25
1332,499,3,2021-01-03
5983,290,5,2021-10-26
2863,667,1,2020-10-03
229,767,1,2021-06-22
6220,819,5,2021-01-31
4552,14,2,2022-05-03
5555,548,2,2022-12-24
5676,708,4,2022-06-10
3248,171,3,2022-06-06
7129,262,2,2022-08-09
4447,133,1,2022-06-09
269,161,3,2020-10-05
9377,960,5,2022-02-28
3082,456,4,2020-09-07
8744,81,2,2021-01-20
9168,587,1,2020-02-08
1556,537,5,2020-12-06
2608,511,2,2020-12-23
8690,229,3,2022-05-08
9108,339,5,2020-11-03
3976,433,1,2021-11-11
3973,930,2,2020-07-27
2311,25,1,2021-06-29
3954,472,1,2021-09-05
3838,174,4,2021-09-25
6332,235,4,2020-01-29
5353,104,5,2022-06-19
8714,979,3,2020-06-21
8106,988,4,2022-04-05
2422,189,3,2020-04-19
8971,652,1,2022-03-04
7902,74,1,2021-02-01
3601,974,1,2021-03-07
962,78,5,2020-02-07
9571,303,1,2020-08-20
2034,566,4,2021-12-28
3534,421,3,2021-03-31
3550,945,1,2021-11-23
6373,603,3,2020-01-14
8751,368,5,2020-05-27
6533,513,2,2020-08-01
3321,560,4,2020-04-17
4325,629,1,2022-05-26
8985,95,2,2020-11-20
7467,34,1,2020-05-02
3495,530,4,2020-02-29
1207,261,4,2020-03-29
2512,453,1,2020-06-18
4196,209,4,2020-03-03
9054,139,5,2020-12-21
207,297,3,2020-03-08
2522,690,4,2021-12-05
2418,251,3,2022-09-21
740,286,3,2020-04-21
8518,923,2,2021-11-20
6095,562,1,2021-01-30
6962,781,3,2020-06-14
7716,291,1,2021-03-08
2943,53,3,2020-09-01
3819,544,1,2020-07-28
8787,824,3,2021-07-30
8478,650,5,2022-12-09
8654,456,5,2021-08-26
1234,932,5,2020-02-21
3803,798,2,2020-01-09
5102,424,3,2021-07-17
3030,308,5,2020-11-29
6872,157,2,2022-05-16
1906,845,1,2022-01-26
3838,102,1,2022-03-26
3016,708,4,2021-12-22
1678,387,4,2021-03-11
4294,707,3,2022-11-22
3801,397,4,2022-12-13
5387,673,2,2020-11-01
1145,540,5,2020-06-11
7240,723,1,2020-08-21
1182,813,5,2022-09-08
4051,445,4,2020-05-15
1002,468,5,2021-04-29
2226,769,5,2021-04-11
215,745,5,2022-03-23
4215,553,4,2021-10-30
6002,31,2,2021-12-23
2943,160,2,2022-06-03
6909,716,2,2022-01-30
3231,699,2,2020-10-27
7700,57,4,2021-04-10
9795,678,4,2021-08-19
178,95,2,2022-03-26
5010,266,2,2022-07-15
9291,828,2,2021-07-12
4162,884,2,2022-11-22
4681,191,1,2022-04-07
6696,174,3,2022-03-07
8843,202,5,2020-07-04
5854,15,4,2020-12-28
4236,47,1,2021-12-13
5268,186,4,2021-10-23
5718,346,2,2021-10-11
1337,93,5,2022-02-22
767,447,3,2022-07-26
3551,968,3,2021-03-28
3910,248,1,2021-02-25
2178,623,1,2022-03-22
8230,596,2,2021-03-09
8848,705,4,2022-10-06
3317,1,5,2020-12-25
7954,916,4,2020-01-08
9647,226,5,2021-04-19
210,254,2,2020-10-25
1632,276,5,2022-12-23
9974,152,4,2021-05-01
6033,96,3,2021-06-11
6798,279,2,2022-02-09
6337,401,4,2021-01-23
2668,481,2,2020-10-22
4231,90,1,2022-06-09
5845,829,3,2020-12-14
1206,789,5,2022-11-28
5551,147,2,2020-09-29
9122,273,2,2021-10-13
5943,44,3,2022-05-23
8590,587,1,2021-04-29
9574,899,4,2020-03-07
2340,90,1,2020-05-22
5880,879,5,2022-11-29
9795,955,5,2022-03-25
1903,823,5,2020-01-29
9308,594,2,2020-12-09
4983,505,4,2021-07-13
9542,369,5,2021-10-15
7817,331,2,2020-11-03
9825,108,4,2020-04-22
4154,716,4,2021-08-11
5791,439,1,2020-10-05
6430,642,3,2022-06-25
5709,761,3,2022-09-24
5151,495,5,2020-07-14
6122,311,2,2022-02-23
6922,779,5,2020-11-10
5264,997,1,2021-03-09
6247,400,4,2022-03-17
9523,534,4,2021-10-11
2440,131,2,2022-11-07
842,530,1,2022-01-22
8506,918,4,2021-11-08
7180,515,5,2020-11-11
6669,830,2,2020-05-05
7993,858,3,2020-03-19
9740,985,1,2022-05-21
1367,590,2,2021-05-09
246,369,3,2022-07-02
8560,581,2,2021-05-21
3403,29,4,2020-01-23
5422,886,1,2022-12-24
9882,764,5,2022-01-10
3209,921,2,2021-08-31
7605,382,4,2022-08-18
6430,715,3,2021-03-16
4754,428,4,2022-08-02
1352,714,3,2021-01-17
5485,35,1,2022-10-25
1098,613,5,2022-01-04
7983,254,4,2022-12-23
2837,739,3,2022-07-26
3536,697,1,2022-07-29
1352,642,4,2020-09-02
1900,129,3,2020-12-10
1087,15,4,2022-07-23
9834,614,1,2022-08-07
1580,157,1,2021-07-20
2206,221,1,2022-05-14
4334,751,1,2020-10-08
9397,243,1,2020-05-16
8342,741,2,2021-05-21
4180,303,5,2022-05-08
6396,604,4,2022-04-16
7907,312,3,2021-06-13
5230,331,2,2021-08-19
836,911,5,2021-10-09
5882,873,2,2022-07-03
5324,273,5,2021-12-14
8821,830,2,2021-07-16
5817,452,2,2020-02-10
6527,233,2,2020-05-18
8738,591,3,2020-04-18
1858,197,4,2021-11-27
5784,398,2,2022-10-10
2838,815,3,2021-03-01
5970,253,4,2020-11-04
9703,777,4,2022-04-03
1267,508,4,2022-01-15
2103,94,2,2022-08-09
2918,527,2,2022-05-11
1730,387,1,2022-01-22
6320,655,4,2022-02-23
1643,667,4,2022-09-29
476,291,4,2021-04-05
5578,410,1,2022-03-20
9096,304,5,2020-11-15
8767,268,3,2021-11-07
5531,132,1,2020-04-23
1744,453,4,2022-07-17
2516,655,4,2022-08-19
2819,701,2,2020-12-04
6770,798,1,2021-12-12
9501,905,5,2020-02-26
6871,357,2,2020-12-14
3366,709,4,2020-07-09
686,874,2,2022-12-05
3964,741,2,2021-07-16
9262,144,2,2021-05-24
8414,111,3,2021-03-04
2023,294,5,2022-06-21
7810,186,1,2022-09-12
6281,515,2,2021-09-20
2831,200,3,2021-05-16
3342,585,4,2020-11-07
3540,51,2,2021-12-23
2380,828,1,2020-08-25
4177,876,1,2020-05-20
4320,774,1,2020-11-06
3028,801,2,2022-04-21
740,507,3,2020-11-20
6016,695,3,2021-12-18
2739,227,4,2020-12-27
3572,470,4,2021-01-22
2825,306,2,2020-09-10
4216,452,1,2022-04-15
3769,616,3,2021-10-31
1911,76,5,2020-05-05
2152,810,1,2020-12-15
1638,94,4,2020-10-13
5276,899,2,2021-12-10
8715,232,2,2020-05-25
6514,213,3,2021-01-04
8140,328,1,2022-08-30
1898,816,1,2021-06-06
9160,814,5,2022-09-01
1820,644,5,2021-03-05
3992,938,4,2022-03-29
2255,100,4,2020-02-16
6791,669,2,2022-11-07
6475,21,2,2020-07-25
1314,386,2,2020-01-30
4376,713,5,2020-10-10
9866,318,4,2020-04-25
4013,296,2,2022-08-04
8819,700,4,2020-03-31
5062,143,2,2020-12-30
5431,127,1,2021-07-07
5784,375,2,2021-12-10
6898,293,4,2021-09-23
9025,869,1,2022-12-01
5400,756,4,2022-01-30
9608,783,5,2021-03-11
2207,573,3,2020-10-15
8205,839,3,2021-04-20
2731,771,5,2021-12-31
2654,949,5,2021-11-11
1441,280,5,2022-02-05
6852,894,3,2022-08-14
6927,482,4,2020-10-26
9939,680,2,2021-04-30
3489,612,3,2022-05-18
6028,938,4,2022-03-20
962,176,1,2022-05-29
1146,908,1,2022-04-24
1473,962,1,2022-09-23
6132,839,5,2022-09-21
8201,268,5,2020-09-06
8624,855,2,2022-08-28
7192,554,1,2020-11-23
4253,512,1,2020-10-05
2280,118,4,2021-03-09
2448,10,2,2020-07-13
2909,787,1,2021-11-10
2355,692,1,2021-07-02
3931,825,2,2022-06-20
1760,923,4,2022-01-04
3697,61,5,2021-11-09
6819,611,5,2022-07-02
7719,282,5,2022-11-10
69,781,3,2022-06-12
5350,813,1,2022-05-09
3779,26,1,2020-06-12
2255,227,4,2021-09-23
1710,792,2,2021-03-12
3550,286,3,2022-08-14
2162,70,5,2020-10-03
5658,302,4,2021-09-04
5430,468,1,2020-04-04
1602,41,1,2020-01-26
1883,95,5,2021-02-13
1882,696,5,2022-02-28
6833,421,2,2021-06-01
5325,560,2,2020-10-03
6026,185,1,2022-10-19
8596,432,5,2021-04-26
4387,341,4,2022-06-19
69,516,4,2022-09-22
4329,108,2,2021-12-05
4658,964,3,2022-07-31
9654,366,1,2021-06-18
9049,916,5,2021-06-02
7295,980,2,2022-05-11
2287,841,1,2022-04-07
7057,773,3,2021-10-05
8696,886,2,2022-08-22
5751,130,2,2021-09-14
9176,870,5,2020-05-09
1139,483,4,2020-10-04
7911,217,2,2020-08-30
3626,513,2,2021-01-20
355,346,2,2020-06-23
4960,576,1,2022-05-15
2284,95,5,2022-03-27
6774,225,5,2022-11-16
3986,94,1,2021-04-28
5193,966,5,2021-01-21
1876,161,5,2020-04-11
5707,262,5,2022-01-05
4438,83,1,2022-02-08
7298,440,1,2020-01-18
1717,473,1,2021-03-31
384,78,1,2020-09-08
3337,639,5,2020-01-28
4501,68,2,2022-02-07
253,450,5,2022-04-07
9697,624,2,2020-06-13
3552,372,4,2020-08-21
2589,323,3,2021-09-15
658,458,4,2021-04-09
8293,160,2,2022-07-24
7406,625,2,2020-12-18
1043,991,1,2022-12-24
3668,81,4,2022-01-14
9846,373,4,2021-07-28
2540,725,3,2022-05-29
9133,1,4,2021-09-16
5190,219,2,2021-04-26
8510,774,4,2022-02-28
3482,120,1,2020-03-03
5074,151,2,2020-03-07
8974,489,1,2020-01-17
6415,323,2,2021-07-16
2840,419,4,2020-07-04
3376,674,2,2020-10-15
5767,474,4,2022-11-05
6654,699,3,2022-10-27
5783,415,4,2021-02-23
471,694,5,2020-01-08
962,514,5,2021-02-12
8725,858,2,2020-02-20
7831,212,5,2021-10-16
4917,995,1,2021-10-07
9154,852,1,2020-01-06
4326,749,2,2020-04-07
8031,431,3,2021-10-21
7097,823,2,2022-03-31
3217,704,4,2021-03-01
6156,65,2,2020-11-03
4818,827,3,2022-10-28
1991,860,5,2021-01-15
1086,367,3,2021-04-21
1958,197,3,2020-06-22
3738,449,3,2020-04-24
1839,480,1,2021-07-24
2128,634,5,2021-09-17
8085,323,2,2022-04-01
6280,30,2,2020-03-20
1076,343,1,2021-06-23
5434,624,5,2020-12-24
7937,335,3,2021-03-19
132,627,4,2022-10-29
1061,451,4,2021-08-14
4596,639,5,2020-01-10
7827,593,2,2021-12-22
7365,420,4,2022-06-27
1206,219,3,2021-05-08
7345,581,2,2020-07-17
8120,360,5,2020-05-30
4483,507,4,2020-02-10
1128,93,3,2021-08-06
3346,880,5,2022-03-29
2668,674,3,2022-10-26
1232,103,5,2020-07-13
8885,447,3,2022-08-31
8304,940,3,2021-03-25
6234,50,2,2020-01-06
6825,788,5,2021-07-26
4162,787,2,2021-04-15
6378,355,1,2022-07-15
6677,818,1,2022-09-13
358,616,4,2022-07-23
3108,444,1,2021-12-10
9614,660,1,2020-10-15
8272,836,4,2020-07-09
9618,553,3,2021-03-03
6449,793,3,2022-07-27
4920,233,1,2022-12-16
97,634,5,2022-03-25
6985,979,1,2020-08-10
7712,449,4,2022-04-15
8338,799,1,2022-01-16
7652,245,5,2021-04-06
2845,747,3,2020-02-07
8521,507,5,2020-06-22
9747,614,4,2022-05-20
9047,495,5,2021-01-03
2698,567,3,2021-10-30
9687,465,3,2022-07-05
3596,987,4,2022-09-09
1664,373,4,2021-09-28
8419,236,2,2022-06-09
4576,8,4,2020-03-25
4165,3,2,2021-08-21
6684,319,2,2022-09-13
5700,657,1,2021-06-24
6886,781,1,2020-04-08
145,595,3,2021-07-01
9905,312,5,2022-05-13
8921,727,2,2020-11-25
8933,197,3,2022-05-03
4238,980,1,2022-03-30
5373,746,2,2021-07-01
7829,807,5,2020-08-29
6364,7,2,2021-09-19
3628,381,1,2022-01-10
8979,784,2,2020-11-24
1929,237,5,2020-02-03
7500,578,2,2021-12-28
8096,764,1,2022-09-14
3814,787,3,2021-02-08
7499,52,4,2022-01-04
2072,385,4,2021-01-17
9928,3,4,2021-04-14
3194,496,1,2021-03-15
4984,172,3,2020-09-24
3225,644,2,2020-03-25
8276,907,2,2020-09-05
6172,197,5,2020-09-20
5238,911,1,2022-06-02
1194,214,4,2020-09-07
6575,546,4,2021-06-07
4938,84,3,2022-07-15
7736,562,3,2022-12-15
9019,767,1,2020-12-22
2989,417,4,2021-04-28
9328,541,5,2020-03-12
9106,557,2,2021-11-29
5259,147,1,2022-06-19
2758,889,5,2020-08-08
8151,797,2,2022-09-06
