sale_id,product_id,quantity_sold,sale_date
5515,956,6,2021-05-31
2023,178,4,2020-02-04
7094,484,5,2021-04-09
4498,172,10,2021-08-31
2345,456,6,2020-06-08
6239,978,7,2021-08-12
4456,940,1,2021-09-24
2374,506,3,2021-05-28
3139,349,10,2020-11-15
7514,967,5,2022-12-13
6160,68,8,2021-01-21
6519,139,8,2020-09-12
9915,784,10,2022-07-25
7924,604,4,2021-11-19
4237,749,8,2021-08-20
6904,973,1,2021-05-02
7931,488,7,2021-12-03
4260,728,2,2022-04-10
8891,33,4,2020-08-17
9031,259,3,2022-06-03
3975,880,8,2020-05-31
3960,470,8,2021-03-14
8170,645,7,2021-12-04
8900,999,7,2022-08-21
3244,295,3,2020-06-29
3283,195,4,2020-07-31
9238,810,10,2021-04-16
3222,878,5,2022-04-10
478,931,2,2021-01-20
2687,268,8,2022-10-11
5533,563,4,2022-02-16
8368,863,2,2021-06-13
601,130,1,2022-11-21
8042,990,9,2021-09-29
6543,819,10,2022-06-08
9943,201,9,2021-06-04
4154,222,10,2020-04-15
9350,978,7,2021-07-18
2947,359,10,2022-02-04
6497,301,1,2020-01-23
5613,728,7,2020-06-22
7748,353,9,2020-08-16
5283,454,7,2020-07-30
9195,365,4,2022-10-29
3380,660,2,2021-02-01
9085,108,6,2021-03-05
9403,744,1,2020-07-16
6849,499,5,2021-01-06
2545,872,9,2020-09-08
1357,2,6,2021-06-26
8750,728,8,2021-06-13
484,446,9,2022-11-27
3091,437,10,2022-02-17
3293,962,1,2020-12-10
7985,294,4,2020-12-30
4011,785,5,2022-07-05
8383,224,3,2020-03-11
2145,847,4,2022-03-10
4992,916,1,2022-11-03
3440,522,6,2020-10-29
8642,980,3,2022-04-25
5681,204,6,2022-01-29
1,585,9,2021-08-02
6929,614,10,2020-09-27
2904,120,7,2021-09-05
108,539,3,2021-12-29
4066,879,3,2022-02-08
7641,244,1,2020-11-11
9697,243,10,2021-11-26
6813,202,7,2022-04-28
4289,429,7,2021-08-19
7707,329,6,2022-12-27
4461,378,4,2021-04-14
6121,440,4,2020-12-18
3993,41,7,2020-07-06
5263,270,8,2022-03-12
1453,923,5,2021-12-19
9155,224,10,2021-10-06
9391,776,6,2022-08-22
1842,785,6,2021-02-27
2142,505,9,2021-05-06
7429,90,7,2020-05-13
1844,212,7,2020-05-31
3667,243,8,2020-08-21
1677,664,8,2022-09-26
2432,160,9,2020-12-17
3655,348,8,2022-02-07
6268,719,4,2022-04-08
8037,498,10,2020-10-06
815,640,7,2020-04-01
7429,826,2,2021-12-15
4812,645,4,2020-10-15
5608,96,3,2022-03-28
937,305,5,2022-01-16
1147,412,1,2020-07-20
5167,574,2,2020-02-10
990,962,3,2021-01-04
2614,312,7,2020-10-17
2975,429,3,2020-11-02
5422,164,5,2022-07-21
8300,462,3,2020-02-19
6940,370,2,2021-06-12
5133,46,4,2021-06-26
3594,918,5,2022-01-17
7826,891,10,2021-04-26
5702,432,2,2021-05-26
8510,741,2,2022-05-27
9811,75,7,2021-06-05
7869,443,4,2021-05-16
2821,913,8,2020-05-12
5084,621,1,2021-04-14
6608,153,6,2022-09-14
6221,372,2,2021-09-21
9973,548,8,2020-04-24
3729,8,5,2022-12-07
6036,71,10,2022-01-31
6660,957,7,2022-08-18
5721,671,10,2022-09-21
9367,341,6,2021-05-09
9417,859,4,2022-07-04
8198,451,5,2021-06-28
3417,726,4,2021-10-31
7173,733,1,2020-05-26
8341,346,7,2020-07-05
4489,120,10,2022-12-02
5241,474,9,2020-01-25
3905,339,5,2020-08-26
8241,882,4,2022-04-07
8495,939,5,2022-05-28
3236,225,10,2021-07-24
778,595,5,2021-01-10
7156,29,8,2020-02-07
3005,197,9,2020-05-02
7687,652,2,2022-05-19
562,303,4,2020-06-09
8003,13,9,2022-10-19
4450,316,8,2021-04-22
5320,486,1,2021-10-23
1899,176,7,2021-08-19
1406,692,5,2021-03-27
5355,554,7,2021-05-15
1697,501,4,2022-01-11
337,446,10,2020-04-02
378,927,9,2021-01-01
6987,308,3,2021-02-28
5169,696,2,2022-12-22
7600,515,4,2021-05-27
8378,918,4,2021-10-04
5564,978,7,2021-05-22
8113,361,2,2020-03-28
6886,834,10,2020-05-07
1694,248,2,2020-04-30
7666,858,6,2020-03-01
8670,929,5,2021-05-01
1118,804,8,2022-06-04
9535,260,5,2020-07-28
6525,717,6,2020-03-22
4038,974,7,2021-04-14
7341,521,7,2022-07-07
7279,565,10,2021-02-14
8836,466,4,2022-07-22
8552,151,10,2020-12-12
6947,135,5,2022-10-14
3553,75,8,2022-03-12
9098,738,9,2021-05-15
6302,393,8,2022-05-08
6604,945,7,2020-11-29
9439,520,6,2020-11-17
271,530,9,2020-08-03
4808,62,5,2022-08-15
419,119,2,2021-11-26
883,411,6,2021-08-08
7775,457,4,2020-08-29
1138,632,7,2020-05-05
4807,100,4,2021-02-14
7523,842,3,2021-08-06
4457,190,8,2021-05-24
9922,287,7,2022-11-20
9734,857,10,2021-05-26
6012,445,2,2021-03-31
4062,328,4,2022-09-15
7993,307,1,2021-11-05
4053,680,8,2021-05-29
6500,32,8,2022-10-02
520,820,5,2020-10-29
2460,408,4,2022-09-04
3244,595,10,2020-01-28
1240,891,1,2022-10-01
2192,132,2,2021-10-20
422,457,8,2020-08-13
9995,86,8,2021-05-03
3665,931,4,2020-04-24
5700,453,3,2020-07-23
8808,756,7,2020-12-25
28,916,2,2022-04-01
184,577,10,2020-07-18
5166,96,3,2022-01-20
1178,93,8,2021-04-28
4544,311,9,2022-06-27
4603,272,8,2020-03-12
8190,913,10,2021-11-22
7353,774,8,2021-11-16
3358,937,1,2022-04-17
848,132,1,2020-08-16
387,730,10,2022-10-07
6277,289,5,2022-02-18
5943,986,2,2021-08-25
8849,729,6,2020-05-13
4750,182,8,2022-08-04
9388,545,3,2022-08-01
6922,255,6,2021-01-04
7940,932,10,2021-12-11
9941,192,10,2022-09-14
5878,499,1,2021-10-09
6475,511,1,2022-04-29
9760,422,8,2021-05-23
1154,338,1,2022-05-14
7375,703,4,2020-12-14
1929,667,9,2020-03-09
770,431,8,2020-02-02
6226,554,6,2021-03-03
3398,344,7,2022-08-08
761,670,8,2021-09-15
8221,669,1,2022-12-10
237,681,3,2020-08-12
9028,54,3,2020-12-06
3291,846,1,2020-12-22
1024,697,3,2022-09-24
3869,588,3,2022-08-20
8471,619,5,2021-10-06
2208,350,1,2022-07-13
3433,508,9,2022-02-20
3981,9,2,2020-09-29
2284,597,10,2020-08-14
3581,746,7,2022-11-01
7064,964,8,2020-03-19
7657,319,7,2021-01-09
8157,857,3,2020-05-31
9047,629,2,2022-06-29
2394,472,1,2020-01-07
166,822,7,2021-01-05
5393,898,5,2022-06-27
4458,826,2,2020-06-27
4948,98,1,2020-04-08
5350,771,1,2022-10-05
6402,835,6,2020-03-05
8435,88,9,2020-10-25
8969,105,9,2021-01-19
3194,845,10,2020-08-27
4452,405,6,2020-12-03
9161,292,3,2021-06-06
2768,930,3,2021-09-24
377,752,1,2022-03-30
7470,222,2,2021-09-26
5729,994,2,2020-05-07
2328,381,7,2021-07-27
8352,114,6,2022-07-04
2535,58,2,2020-05-16
7180,952,3,2021-05-04
4567,533,8,2022-09-27
9004,593,10,2021-08-26
2921,613,5,2020-07-09
1862,296,2,2022-03-04
1522,603,10,2021-05-21
5559,887,3,2020-03-21
7807,329,4,2020-04-26
2820,321,5,2020-03-16
7389,995,5,2021-04-01
3857,695,9,2021-04-07
5857,859,7,2020-02-26
3560,773,10,2020-09-20
3610,947,1,2020-06-16
30,415,9,2021-08-02
844,977,4,2021-07-01
7886,394,5,2021-03-18
554,597,2,2020-09-23
8801,644,3,2021-12-06
5781,24,5,2022-10-17
2174,514,10,2021-10-23
7520,695,9,2020-10-21
950,146,5,2022-10-07
792,843,3,2021-01-13
5107,306,3,2020-05-25
2608,905,10,2020-07-09
927,20,6,2021-10-06
6836,282,4,2020-09-04
9379,427,4,2022-02-12
4738,481,1,2022-07-05
1778,60,6,2022-03-13
8094,395,8,2021-12-05
1016,803,4,2022-04-17
9878,609,10,2022-12-14
1731,41,10,2022-03-26
9038,912,6,2020-10-04
6226,250,9,2020-01-01
1446,187,6,2020-05-25
3689,855,5,2020-01-28
2715,266,1,2022-01-17
4078,720,8,2020-08-26
7520,810,6,2020-11-17
2602,765,3,2021-05-24
9053,412,7,2022-06-05
8526,578,5,2020-03-20
4814,286,4,2020-05-13
891,222,8,2022-02-22
1889,558,8,2022-03-22
882,777,9,2021-01-31
5850,977,10,2020-07-18
6612,122,6,2021-02-07
2306,146,7,2021-05-29
8783,671,7,2021-10-23
8468,137,4,2020-07-03
3206,325,1,2021-09-01
9432,952,2,2022-12-15
1948,143,6,2020-01-07
4775,121,9,2021-03-18
9484,89,6,2022-05-08
3330,167,3,2022-12-04
8661,710,1,2021-04-10
7111,544,3,2021-10-07
5946,531,2,2022-08-02
9746,245,6,2021-05-08
9313,649,1,2022-02-07
8399,435,7,2022-12-30
9912,45,2,2021-04-22
7464,162,5,2020-03-24
1791,898,8,2020-01-27
4937,912,7,2022-02-05
7939,225,8,2020-07-17
4896,861,4,2020-07-08
4495,457,4,2022-10-23
2595,812,2,2020-02-20
3767,909,9,2020-11-22
890,168,8,2021-01-23
6395,619,5,2020-12-18
8034,842,3,2020-07-04
322,26,7,2022-09-02
1480,7,6,2022-03-17
352,725,5,2020-12-12
9300,826,2,2020-10-23
1940,33,7,2022-02-22
7233,971,8,2021-04-03
4855,236,7,2021-11-03
3388,13,1,2021-04-02
9873,148,10,2021-12-19
9496,592,5,2022-01-12
1350,519,1,2022-08-20
7597,643,5,2022-06-08
407,931,5,2021-10-11
9011,1,3,2020-11-28
9660,643,9,2020-11-12
1654,155,10,2022-11-19
1499,114,5,2020-01-07
6621,224,7,2020-12-01
5021,325,6,2021-07-22
331,425,8,2020-09-14
2233,738,5,2021-04-22
8995,897,5,2020-12-03
9926,45,8,2020-02-21
1139,410,4,2022-05-15
2160,963,1,2021-11-06
1795,710,8,2021-09-26
1863,312,9,2022-04-20
8491,613,4,2021-06-11
86,617,9,2020-11-27
652,976,7,2020-07-19
4543,283,1,2021-03-31
6622,586,3,2020-05-15
4967,487,10,2020-07-20
6794,734,10,2020-04-01
7076,598,2,2021-05-29
19,666,1,2020-03-19
617,322,8,2020-07-20
5956,568,2,2022-10-12
9177,226,2,2020-04-13
1773,77,2,2022-04-04
7533,18,1,2020-06-19
1076,81,2,2020-06-21
7486,996,10,2020-03-13
2149,569,5,2020-07-03
5720,515,2,2020-08-16
5648,968,10,2021-08-08
5908,368,10,2022-08-12
7372,201,10,2021-04-18
3025,765,2,2020-02-17
753,782,10,2021-11-16
2741,680,9,2020-06-08
7896,919,8,2020-10-23
2950,271,10,2022-08-01
6030,848,1,2022-08-03
78,960,2,2022-03-01
8690,24,1,2022-05-23
9278,382,3,2020-01-20
9372,171,1,2020-12-28
745,283,1,2020-09-13
9485,286,5,2020-01-13
8767,180,3,2022-06-08
6479,959,4,2021-11-10
1811,871,6,2021-02-14
7276,437,7,2021-03-27
3654,175,4,2022-07-13
7959,724,6,2022-07-25
7581,670,4,2020-10-08
3375,510,8,2022-03-04
8969,330,3,2022-07-18
3685,77,9,2021-09-03
6585,125,3,2021-05-04
2610,992,8,2020-06-12
4744,562,6,2020-09-16
4120,115,8,2020-07-04
4349,425,10,2022-05-05
4938,36,1,2020-08-13
1335,567,2,2022-01-06
3069,121,7,2020-08-30
6753,273,7,2020-01-16
5193,959,7,2022-07-24
1557,94,5,2020-02-22
8509,148,8,2021-04-06
5667,111,2,2020-12-03
8614,671,1,2020-07-03
9250,828,10,2021-02-07
7728,613,2,2021-02-04
4785,483,10,2021-11-29
4397,634,7,2022-01-23
3818,743,2,2020-12-11
4711,197,8,2021-02-23
5081,337,8,2022-11-20
6631,356,3,2022-07-28
8014,209,8,2022-05-13
2964,979,1,2021-11-09
592,365,6,2021-12-09
4702,189,6,2021-04-14
4255,4,4,2021-11-20
8597,836,1,2020-12-06
275,460,4,2022-07-13
7760,727,5,2022-04-23
3336,228,2,2021-10-13
5812,182,2,2020-06-13
4116,939,4,2021-10-11
2615,72,4,2021-09-01
7993,945,5,2020-11-07
5995,314,6,2020-07-08
2168,194,2,2021-07-19
8992,267,2,2022-09-07
614,320,2,2022-10-08
6941,506,5,2022-10-10
908,3,8,2022-05-24
9972,309,7,2021-01-11
2490,674,2,2022-10-20
233,328,1,2020-01-31
4336,274,3,2022-02-16
3660,357,6,2022-11-20
5356,176,10,2020-04-16
6596,107,5,2020-02-02
2655,19,9,2021-09-24
6018,804,3,2021-07-08
6419,530,9,2020-11-08
6527,29,10,2020-11-14
4037,136,9,2021-05-26
5091,805,1,2021-11-07
4672,738,4,2020-06-18
727,302,3,2020-03-12
4244,127,1,2022-02-02
2971,931,7,2021-11-03
9250,160,1,2021-04-20
1111,620,6,2021-02-28
7054,142,1,2021-08-27
3155,451,7,2022-08-02
4979,797,5,2021-03-08
5696,959,1,2021-08-17
3119,137,4,2022-06-19
8343,505,5,2020-08-27
9012,169,7,2022-09-03
9864,797,4,2020-07-13
7011,130,7,2020-01-26
1146,806,9,2020-04-16
4906,347,4,2020-09-25
7555,197,8,2020-03-06
4586,786,10,2021-05-08
5291,239,7,2022-08-02
2840,423,6,2021-07-19
9934,60,9,2022-04-03
8916,908,3,2021-12-27
9694,714,4,2021-11-08
6165,121,7,2020-11-10
4202,724,6,2021-09-15
4613,68,7,2020-04-04
5598,302,8,2021-07-08
8340,620,5,2022-11-20
6081,524,7,2022-02-21
3061,948,6,2021-08-19
7124,888,5,2022-10-18
3932,491,6,2022-10-17
2489,174,8,2021-12-12
4647,646,10,2022-06-01
913,630,6,2022-07-21
2976,313,4,2021-09-17
4404,156,2,2022-06-04
2221,242,6,2021-01-28
9412,612,8,2022-07-23
998,806,10,2022-07-03
7921,928,9,2020-06-20
4904,486,9,2022-09-15
8828,758,9,2020-09-27
7888,468,3,2021-03-21
4788,445,8,2020-09-23
354,141,7,2022-09-15
706,662,10,2022-10-18
2536,67,10,2022-05-08
3313,957,3,2022-06-22
4213,437,9,2022-04-17
1693,795,3,2021-09-20
4107,674,5,2021-02-03
8591,922,4,2020-08-04
891,446,3,2022-10-13
547,18,8,2022-06-12
3416,153,1,2020-05-05
4731,424,8,2021-04-28
330,221,6,2021-11-06
1551,853,7,2021-04-16
7462,55,4,2021-11-05
8379,927,3,2022-08-16
1078,301,10,2020-01-05
3009,810,9,2022-02-12
127,468,1,2020-11-13
9538,619,7,2022-03-24
5429,34,9,2021-03-17
2379,653,7,2020-11-11
7605,27,2,2020-01-21
9491,450,7,2022-07-31
3979,655,1,2022-11-15
8381,323,6,2022-03-11
563,313,7,2021-04-22
7230,366,10,2020-05-31
7387,759,2,2021-09-23
2713,719,9,2021-07-16
8787,493,2,2021-08-16
3934,640,6,2021-07-22
770,581,8,2022-08-02
6161,73,4,2021-08-17
5467,629,5,2020-11-22
4893,950,7,2021-04-30
924,534,9,2020-01-13
9461,25,6,2020-04-01
9369,19,2,2020-06-07
1160,628,3,2022-08-25
3546,508,5,2022-02-21
321,737,8,2022-12-24
8727,535,8,2022-09-17
4005,256,1,2022-10-06
9244,768,8,2021-10-10
423,776,1,2020-06-20
9113,416,6,2021-10-06
8412,296,8,2021-06-06
1837,876,9,2022-09-02
1243,215,8,2020-12-07
5704,626,9,2021-06-12
5671,430,6,2021-06-03
358,411,8,2021-06-24
5535,22,5,2021-07-27
1653,499,8,2020-08-16
1240,481,8,2021-04-30
1387,164,6,2021-06-11
3440,311,8,2020-05-10
8649,909,10,2021-01-30
3849,534,2,2021-06-16
5840,74,1,2022-09-19
8696,43,5,2021-03-01
347,711,3,2022-09-16
8167,993,3,2021-03-13
6082,320,7,2020-08-23
4905,598,3,2021-10-02
9036,498,10,2022-06-27
6686,200,4,2021-09-07
8536,458,7,2020-12-08
3307,116,5,2022-08-04
7921,750,4,2020-06-11
2111,256,8,2020-12-23
5784,706,4,2021-02-22
9747,412,10,2021-11-26
3506,230,3,2022-08-30
3030,138,9,2020-07-19
2577,476,2,2021-03-18
9900,396,10,2020-08-03
4885,666,10,2021-03-04
6241,5,4,2020-03-14
2915,361,4,2020-01-15
2441,656,1,2021-01-06
4217,239,9,2021-07-16
4410,228,3,2021-06-01
2569,531,3,2022-10-20
7750,702,9,2022-08-30
3182,62,10,2020-06-30
1801,175,1,2022-12-15
3416,394,6,2021-12-02
2583,621,10,2022-09-16
9115,501,7,2020-04-02
8289,205,7,2021-02-28
6738,665,7,2020-08-26
8976,296,6,2022-01-26
3027,937,1,2020-12-02
64,862,3,2020-12-20
4317,794,8,2021-06-02
4363,298,3,2020-05-22
1342,198,3,2020-06-14
9911,645,1,2021-02-12
8855,675,3,2022-02-01
1844,775,9,2021-12-28
9989,656,10,2021-04-18
5737,333,9,2021-10-15
4017,671,3,2021-07-18
3612,964,1,2022-06-19
4515,227,2,2022-04-23
2794,696,9,2020-10-15
1623,103,10,2020-05-21
6520,299,2,2020-07-01
8390,438,5,2020-07-14
1898,160,4,2021-09-18
117,992,7,2021-02-26
254,512,5,2020-05-13
3345,820,3,2022-04-24
1178,791,1,2022-07-08
2486,161,1,2021-03-26
1820,100,8,2022-03-21
945,474,2,2020-09-15
5571,136,1,2022-12-29
9449,272,7,2022-01-04
8502,6,10,2021-10-06
1327,174,10,2021-01-16
9545,268,2,2021-08-03
1474,575,8,2021-03-01
3397,225,2,2021-02-24
887,457,10,2021-05-26
2015,317,1,2020-09-28
5265,647,4,2021-02-06
1774,55,3,2020-12-03
8127,436,9,2020-06-01
9185,885,2,2021-03-28
8435,475,8,2021-08-23
1253,953,6,2021-09-13
7708,979,7,2021-06-10
4378,212,1,2021-12-23
1700,741,3,2020-05-28
6186,557,6,2022-11-08
8684,894,7,2020-04-17
7115,150,8,2022-05-17
4529,881,7,2021-01-13
7888,848,3,2020-09-13
6982,938,3,2021-12-11
4862,346,8,2020-10-21
298,91,6,2022-06-23
1050,495,3,2021-07-13
6974,424,1,2021-02-16
5242,391,7,2020-02-25
5135,943,6,2020-07-31
4708,283,7,2020-01-12
4376,259,1,2022-12-16
5930,382,2,2021-07-25
1036,403,1,2021-11-21
7398,949,3,2021-03-19
544,227,6,2022-10-24
9372,377,7,2022-05-28
9193,603,2,2021-04-28
8491,407,1,2022-12-26
7963,156,4,2022-09-02
9341,751,9,2021-05-26
6035,343,1,2020-10-04
2932,413,5,2022-10-17
1795,201,4,2020-01-24
276,611,3,2022-06-18
9633,188,2,2021-04-05
545,724,7,2020-09-10
5666,409,6,2020-02-10
9030,287,7,2021-11-14
4411,901,1,2021-11-19
6490,303,8,2020-07-05
5246,972,6,2021-11-10
6331,449,3,2022-11-08
4639,725,2,2022-12-24
1686,53,10,2022-09-23
1550,245,5,2022-01-04
2355,192,6,2020-05-07
6533,483,8,2020-02-24
9177,21,6,2021-12-23
6433,896,4,2022-11-10
3845,650,7,2021-11-09
1467,629,7,2020-12-15
128,131,4,2021-03-04
2743,751,2,2020-07-17
2820,820,7,2022-07-08
2255,965,2,2022-01-12
6666,461,4,2021-11-24
2481,913,2,2020-05-13
6559,568,1,2022-10-04
4897,383,4,2021-07-03
2359,722,10,2022-12-20
9300,294,4,2021-10-05
7886,246,5,2022-04-19
4553,294,10,2021-04-25
961,505,6,2022-02-10
3157,624,2,2022-01-04
3210,991,8,2021-12-01
1464,903,8,2021-05-01
7218,803,8,2022-05-31
5471,39,5,2021-04-25
6444,613,9,2020-05-08
739,530,5,2020-06-27
4793,156,9,2020-06-14
8790,571,9,2020-04-27
2971,256,9,2021-01-17
4993,559,2,2022-12-04
8534,472,4,2021-10-21
4817,622,2,2021-11-16
4126,48,9,2020-04-16
1309,727,10,2022-07-06
8609,341,7,2021-12-23
4295,678,7,2022-09-25
7200,169,10,2020-02-05
4446,153,4,2022-04-20
9432,185,9,2020-10-03
5696,623,3,2020-08-08
9748,186,4,2022-10-17
8623,694,5,2021-09-30
5889,214,4,2022-05-21
9142,497,7,2022-11-27
7675,988,10,2021-05-29
4541,817,8,2020-09-15
436,89,8,2022-12-05
8226,491,1,2021-06-05
6692,27,2,2020-09-01
1280,460,6,2021-01-12
5678,966,7,2022-01-16
542,832,2,2021-09-01
4031,35,9,2020-09-20
9592,723,3,2020-05-30
6455,232,1,2021-07-21
6772,929,9,2020-09-04
212,356,10,2021-12-08
7586,629,10,2020-05-30
9567,604,8,2020-08-24
1198,845,2,2021-05-30
2975,105,5,2020-02-28
5831,377,4,2022-12-09
5748,825,2,2020-06-26
2622,55,2,2021-04-09
160,637,2,2021-04-29
457,986,9,2021-03-02
7765,103,7,2020-09-27
34,780,6,2022-06-28
2964,251,6,2022-11-02
6593,708,8,2020-11-18
3778,278,7,2021-09-02
5452,772,4,2022-01-03
1025,409,2,2022-05-15
1439,199,8,2020-01-31
6855,918,4,2021-02-22
3610,988,4,2022-09-09
8846,758,9,2021-09-13
2175,678,5,2022-06-03
6570,375,10,2020-06-23
4443,811,6,2021-04-06
5048,811,4,2021-07-28
1309,700,5,2022-04-18
8753,72,1,2022-05-07
4412,817,1,2021-08-16
3811,76,3,2021-03-24
64,739,9,2021-04-03
6131,413,8,2020-05-03
814,376,8,2021-11-28
9947,400,1,2022-12-18
6887,521,1,2020-12-16
6845,17,1,2021-03-25
7392,885,5,2022-01-06
6643,566,9,2020-02-02
6149,332,4,2021-01-05
8854,868,8,2020-01-29
7210,756,7,2020-06-19
8833,429,8,2020-02-04
7153,530,10,2021-06-04
6542,983,3,2021-10-20
5654,946,2,2020-08-09
5771,830,3,2021-04-08
3785,274,3,2020-03-01
1493,313,3,2020-06-08
1109,712,1,2020-06-01
6597,882,10,2021-04-23
3153,794,4,2021-12-28
7926,247,3,2021-04-22
8683,845,6,2020-08-05
696,180,3,2021-10-27
8942,476,1,2021-01-30
7991,698,6,2021-07-15
5799,485,6,2021-02-07
4322,656,10,2021-10-12
767,443,5,2021-10-17
471,620,6,2022-06-17
1799,747,1,2022-03-13
2548,383,8,2021-04-29
5841,657,6,2022-06-15
4381,733,5,2022-01-19
2611,593,3,2021-11-09
5888,345,2,2021-01-05
1343,154,8,2022-12-28
1845,86,9,2022-09-03
401,329,6,2020-10-05
6898,196,6,2022-11-02
9057,487,7,2021-12-07
7412,76,4,2021-03-21
5939,881,5,2020-07-27
7967,508,5,2020-05-31
2700,374,4,2022-05-25
6357,631,2,2020-10-09
6630,596,9,2020-07-19
1400,396,5,2021-01-25
2820,910,3,2021-03-13
1613,75,8,2021-03-06
1152,206,9,2020-06-13
2297,226,7,2021-05-07
1635,846,1,2020-06-22
4169,55,9,2020-01-07
345,871,3,2020-11-01
6192,60,7,2020-04-11
4282,854,4,2022-06-14
3008,876,6,2022-12-05
9547,533,9,2021-05-08
6325,650,8,2022-04-03
9061,495,2,2020-03-10
3800,458,7,2021-02-17
9066,602,8,2022-07-25
2900,99,7,2022-10-09
3200,548,2,2022-01-25
964,37,7,2021-10-26
998,353,2,2020-07-05
7084,236,9,2020-09-21
8552,205,1,2021-02-03
2347,46,1,2022-11-29
1803,840,10,2020-10-29
5984,948,10,2020-12-25
2961,547,9,2022-07-17
8177,668,7,2021-05-02
554,46,4,2020-10-06
1485,659,9,2020-02-28
7050,832,7,2020-03-22
4599,209,8,2020-01-02
2224,799,6,2020-10-30
3477,715,6,2020-05-27
2658,37,8,2022-12-03
1317,757,6,2020-03-18
7179,88,5,2022-02-08
8560,692,7,2020-05-22
139,81,5,2021-04-21
4671,731,7,2020-11-01
986,662,6,2022-02-22
8757,891,4,2021-07-07
566,212,1,2022-09-08
2824,514,1,2021-10-24
1671,821,1,2020-09-05
3851,526,3,2021-01-08
8255,126,3,2022-12-29
9245,261,8,2022-02-19
3525,462,7,2022-12-14
9781,465,2,2022-05-12
9841,292,5,2022-06-22
507,274,9,2020-09-14
1213,619,1,2021-12-06
4137,467,4,2021-08-20
2878,921,9,2020-11-08
7482,427,8,2020-03-24
565,243,7,2022-04-03
3799,276,8,2022-08-17
8754,331,5,2022-08-19
1916,825,1,2021-10-25
392,342,1,2022-06-02
9319,351,10,2022-02-04
5636,86,8,2020-08-21
3379,281,6,2021-09-24
9862,789,6,2022-08-05
3360,474,7,2022-03-11
2048,912,7,2022-02-27
7072,307,10,2022-11-29
5079,400,1,2020-04-29
2102,425,9,2020-09-24
5625,560,10,2022-06-11
1160,662,3,2020-09-20
8653,178,8,2021-05-06
3913,330,4,2022-08-23
3936,324,8,2020-09-05
2250,450,10,2022-08-09
8910,831,2,2021-10-01
7190,150,6,2021-07-14
8057,246,1,2022-09-22
1365,938,6,2022-08-15
2062,552,4,2021-10-18
1235,243,9,2022-10-27
1981,418,2,2021-10-09
3957,654,7,2021-03-26
818,671,9,2020-11-17
4554,824,4,2021-09-21
3383,965,2,2021-09-24
2154,850,4,2022-06-27
807,243,3,2021-10-09
9074,604,7,2022-02-16
1522,711,4,2022-12-29
6345,455,2,2020-12-14
8143,198,7,2021-12-16
4941,975,5,2020-05-13
2093,209,1,2020-01-16
590,786,4,2022-11-30
8162,261,10,2022-11-29
7776,76,3,2022-07-09
3085,877,3,2022-01-09
6592,699,6,2022-03-28
3997,136,2,2020-02-25
6662,40,9,2021-05-19
6024,872,5,2021-06-07
306,811,3,2021-05-18
6448,230,3,2022-01-21
9496,442,5,2022-09-11
3558,746,9,2022-06-11
2044,51,1,2021-03-15
9235,758,5,2022-06-11
5170,383,10,2022-04-03
9041,46,9,2020-04-20
4806,196,2,2020-04-04
8050,215,4,2020-04-14
6563,113,3,2022-12-25
8367,474,1,2021-04-04
6962,575,8,2020-10-13
6169,627,8,2021-02-28
9640,68,7,2021-01-13
5738,707,4,2022-10-31
1019,33,8,2020-05-16
3152,320,10,2020-05-27
1273,993,1,2022-06-06
846,407,10,2020-10-22
6821,974,5,2020-02-22
2449,222,1,2021-04-16
310,957,6,2021-11-09
6738,628,2,2021-02-01
6089,920,5,2020-05-11
572,658,8,2022-03-03
6835,868,6,2022-08-02
5613,386,6,2020-02-20
6963,857,3,2020-01-30
664,774,2,2020-07-20
1898,710,2,2022-11-01
5242,594,6,2020-12-29
8761,921,8,2020-05-10
2234,30,5,2021-10-22
7993,532,4,2020-07-22
3837,662,3,2022-07-09
8433,52,9,2022-08-03
2938,848,1,2021-06-29
4498,542,3,2020-04-28
8658,189,5,2020-11-17
5987,77,5,2020-12-21
1091,407,9,2022-01-04
6242,737,6,2022-05-30
9771,911,4,2020-05-21
7311,159,4,2022-03-22
7146,440,10,2020-12-12
6862,842,2,2022-03-01
7831,416,1,2021-12-20
594,331,7,2020-09-02
1740,267,9,2021-12-12
2067,440,5,2022-07-26
4165,923,8,2021-08-04
6068,890,9,2021-01-23
6928,572,6,2020-08-04
286,963,10,2020-06-24
7593,169,5,2021-04-19
9088,821,2,2022-01-25
2673,252,10,2022-02-22
1010,243,2,2022-10-31
2059,849,4,2020-04-01
4250,829,5,2021-09-17
9095,293,3,2020-12-03
9820,358,4,2021-11-01
7255,673,9,2021-12-05
7753,269,6,2022-07-01
8650,549,4,2020-07-14
7597,530,3,2021-08-22
530,900,10,2020-03-01
1080,237,7,2022-05-20
1901,968,2,2020-01-06
4018,751,1,2022-02-21
4756,34,7,2021-01-19
2566,275,5,2022-04-10
7961,748,8,2022-06-18
2974,610,3,2021-07-22
3519,720,6,2020-02-18
817,57,7,2020-07-23
5044,156,7,2020-05-18
8994,444,9,2022-03-26
9460,14,2,2020-06-13
5972,682,7,2020-12-08
4732,38,5,2022-12-28
9116,175,5,2022-12-30
8331,667,2,2020-09-12
5240,520,5,2021-08-26
4966,487,8,2021-07-31
1450,138,4,2020-11-17
7479,848,7,2020-04-21
1486,907,5,2021-09-27
6517,293,1,2020-11-05
7346,35,6,2020-08-11
