unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
2389258,HH700362,2002-10-07 12:00:00 UTC,105XX S MARYLAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,512,5,9,50,26,1183774,1835252,2002,2018-02-28 03:56:25 UTC,41.703111864,-87.602672649,"(41.703111864, -87.602672649)"
5923587,HN723411,2007-11-23 04:42:00 UTC,104XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,512,5,9,49,26,1179427,1835794,2007,2018-02-10 03:50:01 UTC,41.70469929,-87.618573767,"(41.70469929, -87.618573767)"
4927266,HM541719,2006-08-15 01:30:00 UTC,001XX W 103RD PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,512,5,34,49,26,1177261,1836328,2006,2018-02-28 03:56:25 UTC,41.70621372,-87.626489262,"(41.70621372, -87.626489262)"
9575820,HX226232,2014-04-16 07:54:00 UTC,106XX S LANGLEY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,512,5,9,50,26,1182800,1834468,2014,2016-02-04 06:33:39 UTC,41.700983088,-87.606263415,"(41.700983088, -87.606263415)"
4397429,HL686842,2005-10-20 12:00:00 UTC,003XX W 106TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,512,5,34,49,26,1175980,1834304,2005,2018-02-28 03:56:25 UTC,41.700688331,-87.631240619,"(41.700688331, -87.631240619)"
5226473,HN109503,2007-01-06 08:20:00 UTC,002XX W 106TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,512,5,34,49,26,1176498,1834649,2007,2018-02-28 03:56:25 UTC,41.701623457,-87.629333575,"(41.701623457, -87.629333575)"
6288285,HP377179,2008-06-05 04:00:00 UTC,001XX W 105TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,512,5,34,49,26,1177249,1835331,2008,2018-02-28 03:56:25 UTC,41.703478083,-87.626563168,"(41.703478083, -87.626563168)"
10905589,JA217421,2017-04-08 12:55:00 UTC,106XX S RHODES AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,512,5,9,49,26,1181795,1834590,2017,2018-02-10 03:50:01 UTC,41.701341095,-87.609939587,"(41.701341095, -87.609939587)"
4460864,HL758072,2005-11-27 12:15:00 UTC,105XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,512,5,9,49,26,1180778,1835119,2005,2018-02-28 03:56:25 UTC,41.702816123,-87.613647288,"(41.702816123, -87.613647288)"
12987184,JG157842,2023-02-18 11:21:00 UTC,001XX E 103RD PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,512,5,9,49,08A,1179093,1836381,2023,2023-02-25 03:47:38 UTC,41.706317699,-87.619779009,"(41.706317699, -87.619779009)"
10176060,HY362258,2015-07-24 10:40:00 UTC,103XX S WOODLAWN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COLLEGE/UNIVERSITY GROUNDS,false,false,512,5,9,50,26,1186057,1836743,2015,2018-02-10 03:50:01 UTC,41.707149892,-87.594266069,"(41.707149892, -87.594266069)"
7224553,HR638084,2009-10-27 02:00:00 UTC,003XX W 106TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,512,5,34,49,26,1175858,1834633,2009,2018-02-10 03:50:01 UTC,41.701593883,-87.631677522,"(41.701593883, -87.631677522)"
4601157,HM195208,2006-02-22 12:25:00 UTC,003XX W 105TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,512,5,34,49,26,1175863,1835297,2006,2018-02-28 03:56:25 UTC,41.703415884,-87.631639403,"(41.703415884, -87.631639403)"
6506924,HP581043,2008-05-02 12:00:00 UTC,103XX S CORLISS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,512,5,9,50,26,1183397,1836757,2008,2018-02-28 03:56:25 UTC,41.707250544,-87.604006449,"(41.707250544, -87.604006449)"
6522675,HP596159,2008-09-27 10:45:00 UTC,106XX S INDIANA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,512,5,9,49,26,1179468,1834388,2008,2018-02-28 03:56:25 UTC,41.7008401,-87.618466369,"(41.7008401, -87.618466369)"
9013577,HW161523,2013-02-17 10:00:00 UTC,104XX S EBERHART AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,512,5,9,49,26,1181426,1835789,2013,2018-02-10 03:50:01 UTC,41.704639807,-87.611253921,"(41.704639807, -87.611253921)"
7540845,HS344461,2010-02-05 04:35:00 UTC,106XX S INDIANA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,512,5,9,49,26,1179467,1834419,2010,2018-02-10 03:50:01 UTC,41.700925191,-87.618469088,"(41.700925191, -87.618469088)"
7641649,HS445486,2010-08-04 03:00:00 UTC,002XX W 105TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,512,5,34,49,26,1176585,1834983,2010,2018-02-10 03:50:01 UTC,41.702538049,-87.629005008,"(41.702538049, -87.629005008)"
3399802,HK456175,2004-04-03 06:00:00 UTC,0000X W 107TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,512,5,34,49,26,1177673,1834013,2004,2018-02-28 03:56:25 UTC,41.699851745,-87.625050269,"(41.699851745, -87.625050269)"
2162439,HH414251,2002-05-30 10:30:00 UTC,106XX S EBERHART AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,512,5,9,49,26,1181461,1834601,2002,2018-02-28 03:56:25 UTC,41.701378973,-87.611162236,"(41.701378973, -87.611162236)"
7836838,HS648706,2010-12-06 06:00:00 UTC,106XX S LANGLEY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,512,5,9,50,26,1182800,1834475,2010,2016-02-04 06:33:39 UTC,41.701002297,-87.606263198,"(41.701002297, -87.606263198)"
7153751,HR559677,2009-09-27 08:45:00 UTC,104XX S INDIANA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,512,5,9,49,26,1179425,1835851,2009,2018-02-28 03:56:25 UTC,41.704855752,-87.618579358,"(41.704855752, -87.618579358)"
1455920,G186787,2001-02-15 11:00:00 UTC,0000X W 105 ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,512,5,,,26,1177843,1835386,2001,2015-08-17 03:03:40 UTC,41.703615612,-87.624386418,"(41.703615612, -87.624386418)"
11320578,JB268694,2018-05-18 05:25:00 UTC,103XX S VERNON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,512,5,9,49,26,1181073,1836459,2018,2018-05-25 03:49:37 UTC,41.706486491,-87.61252601,"(41.706486491, -87.61252601)"
7644731,HS447019,2010-07-26 06:51:00 UTC,104XX S WABASH AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,512,5,9,49,26,1178421,1835715,2010,2018-02-10 03:50:01 UTC,41.704505357,-87.622259964,"(41.704505357, -87.622259964)"
9263050,HW407934,2013-08-14 06:30:00 UTC,0000X W 103RD PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,false,false,512,5,34,49,26,1177801,1836341,2013,2018-02-10 03:50:01 UTC,41.706237214,-87.624511429,"(41.706237214, -87.624511429)"
1683484,G478603,2001-08-12 12:00:00 UTC,106XX S PRAIRIE AV,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,false,false,512,5,,,26,1179837,1834496,2001,2015-08-17 03:03:40 UTC,41.701128054,-87.617111944,"(41.701128054, -87.617111944)"
8901199,HV575549,2012-11-25 12:25:00 UTC,001XX W 103RD PL,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,false,false,512,5,34,49,26,1177128,1836325,2012,2018-02-10 03:50:01 UTC,41.706208483,-87.626976388,"(41.706208483, -87.626976388)"
8210303,HT444128,2011-08-12 09:20:00 UTC,103XX S VERNON AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,RESIDENTIAL YARD (FRONT/BACK),true,false,512,5,9,49,24,1181071,1836533,2011,2018-02-10 03:50:01 UTC,41.706689602,-87.612531065,"(41.706689602, -87.612531065)"
7316054,HS120146,2010-01-14 03:45:00 UTC,105XX S MICHIGAN AVE,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,SIDEWALK,false,false,512,5,9,49,24,1178853,1835179,2010,2018-02-10 03:50:01 UTC,41.7030247,-87.620694297,"(41.7030247, -87.620694297)"
7136005,HR539543,2009-09-15 03:30:00 UTC,103XX S MICHIGAN AVE,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,true,false,512,5,9,49,24,1178957,1836565,2009,2018-02-28 03:56:25 UTC,41.706825711,-87.620271452,"(41.706825711, -87.620271452)"
10003040,HY192411,2015-03-20 08:02:00 UTC,004XX E 103RD ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,512,5,9,49,24,1180862,1836762,2015,2018-02-10 03:50:01 UTC,41.707322807,-87.613289399,"(41.707322807, -87.613289399)"
11142098,JA501958,2017-11-06 11:34:00 UTC,104XX S STATE ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,512,5,9,49,24,1178092,1835886,2017,2018-02-10 03:50:01 UTC,41.704982053,-87.623459544,"(41.704982053, -87.623459544)"
2930441,HJ613583,2003-09-07 02:00:00 UTC,0000X E 105TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,512,5,9,49,26,1178561,1835345,2003,2018-02-28 03:56:25 UTC,41.703486853,-87.621758503,"(41.703486853, -87.621758503)"
7999089,HT228780,2011-04-01 03:00:00 UTC,104XX S INDIANA AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,false,true,512,5,9,49,26,1179428,1835749,2011,2018-02-10 03:50:01 UTC,41.704575782,-87.618571473,"(41.704575782, -87.618571473)"
1759270,G572374,2001-09-24 07:08:07 UTC,001XX E 104 PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,512,5,,,26,1179173,1835679,2001,2015-08-17 03:03:40 UTC,41.704389496,-87.619507364,"(41.704389496, -87.619507364)"
3443492,HK502883,2004-07-17 10:30:00 UTC,0000X E 105TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,true,true,512,5,9,49,26,1178561,1835345,2004,2018-02-28 03:56:25 UTC,41.703486853,-87.621758503,"(41.703486853, -87.621758503)"
2486999,HH822396,2002-12-06 09:07:38 UTC,003XX W 105TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,512,5,34,49,26,1175921,1835298,2002,2018-02-28 03:56:25 UTC,41.703417331,-87.63142699,"(41.703417331, -87.63142699)"
2800722,HJ454047,2003-06-26 01:15:00 UTC,105XX S LA SALLE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,false,512,5,34,49,26,1177140,1835103,2003,2018-02-28 03:56:25 UTC,41.702854872,-87.626969149,"(41.702854872, -87.626969149)"
10087298,HY276356,2015-05-26 11:20:00 UTC,105XX S PRAIRIE AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,512,5,9,49,26,1179777,1835213,2015,2018-02-10 03:50:01 UTC,41.703096969,-87.617309814,"(41.703096969, -87.617309814)"
10679908,HZ432608,2016-09-13 03:31:00 UTC,104XX S WENTWORTH AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,RESIDENCE,false,false,512,5,34,49,26,1176796,1835759,2016,2018-02-10 03:50:01 UTC,41.704662765,-87.628209119,"(41.704662765, -87.628209119)"
9576277,HX226637,2014-04-17 09:29:00 UTC,105XX S EDBROOKE AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,VACANT LOT/LAND,true,false,512,5,9,49,26,1179132,1834964,2014,2018-02-10 03:50:01 UTC,41.70242837,-87.619679195,"(41.70242837, -87.619679195)"
13069922,JG257001,2023-05-11 01:03:00 UTC,001XX E 107TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,false,true,512,5,9,49,26,1179292,1834056,2023,2023-05-18 04:50:47 UTC,41.699933053,-87.619120895,"(41.699933053, -87.619120895)"
9149420,HW295172,2013-05-29 10:35:00 UTC,106XX S RHODES AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,false,false,512,5,9,49,26,1181793,1834623,2013,2018-02-10 03:50:01 UTC,41.701431698,-87.609945895,"(41.701431698, -87.609945895)"
6352184,HP438159,2008-06-12 09:00:00 UTC,103XX S MARYLAND AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,APARTMENT,false,false,512,5,9,50,26,1183720,1836684,2008,2018-02-28 03:56:25 UTC,41.70704271,-87.602825902,"(41.70704271, -87.602825902)"
11094999,JA436736,2017-09-18 05:30:00 UTC,0000X W 105TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,true,false,512,5,34,49,26,1177673,1835342,2017,2018-02-10 03:50:01 UTC,41.703498709,-87.625010246,"(41.703498709, -87.625010246)"
6605965,HP677438,2008-11-08 07:00:00 UTC,003XX W 105TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,512,5,34,49,26,1175868,1835297,2008,2018-02-10 03:50:01 UTC,41.703415772,-87.631621094,"(41.703415772, -87.631621094)"
4830725,HM443545,2006-06-25 09:00:00 UTC,007XX E 105TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,512,5,9,50,26,1183049,1835491,2006,2018-02-28 03:56:25 UTC,41.70378456,-87.605320008,"(41.70378456, -87.605320008)"
11995537,JD169257,2020-02-29 06:00:00 UTC,009XX E 104TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,512,5,9,50,26,1184238,1836191,2020,2020-03-07 03:47:57 UTC,41.705677782,-87.600944364,"(41.705677782, -87.600944364)"
7729417,HS535314,2010-09-26 07:10:00 UTC,105XX S STATE ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,512,5,34,49,26,1178119,1834983,2010,2018-02-10 03:50:01 UTC,41.702503485,-87.623387933,"(41.702503485, -87.623387933)"
6049482,HP150683,2008-01-13 01:00:00 UTC,106XX S DR MARTIN LUTHER KING JR DR,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,false,true,512,5,9,49,26,1180793,1834596,2008,2018-02-28 03:56:25 UTC,41.701380597,-87.613608366,"(41.701380597, -87.613608366)"
2595167,HJ190070,2003-02-18 09:48:03 UTC,105XX S MARYLAND AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,512,5,9,50,26,1183775,1835205,2003,2018-02-10 03:50:01 UTC,41.702982867,-87.602670447,"(41.702982867, -87.602670447)"
2766551,HJ410232,2003-06-05 11:00:00 UTC,106XX S EBERHART AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,512,5,9,49,26,1181463,1834519,2003,2018-02-28 03:56:25 UTC,41.701153908,-87.611157431,"(41.701153908, -87.611157431)"
2822970,HJ482239,2003-07-04 08:00:00 UTC,103XX S WENTWORTH AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,512,5,34,49,26,1176774,1836565,2003,2018-02-28 03:56:25 UTC,41.706875037,-87.628265515,"(41.706875037, -87.628265515)"
12290340,JE138118,2021-01-30 12:16:00 UTC,103XX S DR MARTIN LUTHER KING JR DR,5011,OTHER OFFENSE,LICENSE VIOLATION,COMMERCIAL / BUSINESS OFFICE,true,false,512,5,9,49,26,1180736,1836578,2021,2021-02-19 03:45:56 UTC,41.706820777,-87.613756439,"(41.706820777, -87.613756439)"
4834624,HM420033,2006-06-17 02:20:00 UTC,106XX S CHAMPLAIN AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,SIDEWALK,true,false,512,5,9,50,26,1182493,1834447,2006,2018-02-28 03:56:25 UTC,41.700932568,-87.607388178,"(41.700932568, -87.607388178)"
10530208,HZ273199,2016-05-21 03:55:00 UTC,003XX W 103RD ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,true,false,512,5,34,49,26,1175987,1836629,2016,2018-02-10 03:50:01 UTC,41.707068309,-87.631145572,"(41.707068309, -87.631145572)"
7000472,HR406567,2009-07-01 10:30:00 UTC,106XX S LAFAYETTE AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,true,false,512,5,34,49,26,1177805,1834571,2009,2018-02-28 03:56:25 UTC,41.701379996,-87.624550128,"(41.701379996, -87.624550128)"
11631793,JC196075,2019-03-22 10:47:00 UTC,103XX S WENTWORTH AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,true,false,512,5,34,49,26,1176774,1836565,2019,2019-03-29 04:12:07 UTC,41.706875037,-87.628265515,"(41.706875037, -87.628265515)"
12695112,JF237602,2022-05-10 11:28:00 UTC,103XX S MICHIGAN AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,512,5,9,49,26,1178964,1836624,2022,2023-01-03 03:46:28 UTC,41.706987456,-87.620244029,"(41.706987456, -87.620244029)"
12585185,JF104151,2022-01-05 02:19:00 UTC,103XX S VERNON AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,RESIDENCE,true,false,512,5,9,49,26,1181073,1836472,2022,2023-01-03 03:46:28 UTC,41.706522164,-87.612525611,"(41.706522164, -87.612525611)"
10980516,JA305850,2017-06-13 10:08:00 UTC,106XX S WABASH AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,true,false,512,5,9,49,26,1178459,1834450,2017,2018-02-10 03:50:01 UTC,41.70103316,-87.622159067,"(41.70103316, -87.622159067)"
4363,HN754791,2007-12-12 08:50:00 UTC,021XX S HOMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GARAGE,false,false,1024,10,24,30,01A,1154026,1889602,2007,2022-09-18 04:45:51 UTC,41.852897515,-87.710161425,"(41.852897515, -87.710161425)"
7736062,HS543438,2007-11-20 08:00:00 UTC,025XX S CHRISTIANA AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,1024,10,22,30,02,,,2007,2015-08-17 03:03:40 UTC,,,
10543940,HZ289497,2016-06-01 12:00:00 UTC,023XX S CHRISTIANA AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",false,false,1024,10,22,30,02,1154399,1888201,2016,2018-02-10 03:50:01 UTC,41.849045571,-87.708829783,"(41.849045571, -87.708829783)"
8662407,HV337356,2012-06-16 01:30:00 UTC,023XX S TRUMBULL AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,ALLEY,false,false,1024,10,22,30,02,1153732,1888333,2012,2016-02-04 06:33:39 UTC,41.84942108,-87.711274246,"(41.84942108, -87.711274246)"
9482498,HX135835,2014-02-01 06:25:00 UTC,032XX W 26TH ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,COMMERCIAL / BUSINESS OFFICE,false,false,1024,10,22,30,03,1155020,1886548,2014,2016-02-04 06:33:39 UTC,41.84449713,-87.706594911,"(41.84449713, -87.706594911)"
8796935,HV470894,2012-09-11 10:07:00 UTC,019XX S CHRISTIANA AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,VACANT LOT/LAND,false,false,1024,10,24,29,03,1154337,1890345,2012,2018-02-10 03:50:01 UTC,41.854930193,-87.70900012,"(41.854930193, -87.70900012)"
10576943,HZ325589,2016-06-27 01:35:00 UTC,034XX W CERMAK RD,031A,ROBBERY,ARMED: HANDGUN,OTHER,false,false,1024,10,24,29,03,1153646,1889235,2016,2018-02-10 03:50:01 UTC,41.851897983,-87.711565909,"(41.851897983, -87.711565909)"
2548236,HJ128908,2003-01-16 09:08:00 UTC,035XX W 26TH ST,031A,ROBBERY,ARMED: HANDGUN,BANK,false,false,1024,10,22,30,03,1153229,1886501,2003,2018-02-28 03:56:25 UTC,41.844403834,-87.713168885,"(41.844403834, -87.713168885)"
3532472,HK611260,2004-09-04 01:00:00 UTC,024XX S ST LOUIS AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1024,10,22,30,03,1153420,1887640,2004,2018-02-10 03:50:01 UTC,41.847525601,-87.712437721,"(41.847525601, -87.712437721)"
1990867,HH189769,2002-02-16 02:01:00 UTC,024XX S SAWYER AV,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1024,10,,,03,1155078,1887705,2002,2018-02-28 03:56:25 UTC,41.847670913,-87.706351061,"(41.847670913, -87.706351061)"
2139250,HH382111,2002-05-19 12:00:00 UTC,021XX S DRAKE AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,1024,10,24,29,03,1153078,1889474,2002,2018-02-28 03:56:25 UTC,41.852565094,-87.713644303,"(41.852565094, -87.713644303)"
8034495,HT261173,2011-04-22 02:20:00 UTC,024XX S HOMAN AVE,031A,ROBBERY,ARMED: HANDGUN,GROCERY FOOD STORE,false,false,1024,10,22,30,03,1154083,1887680,2011,2018-02-10 03:50:01 UTC,41.847622186,-87.710003421,"(41.847622186, -87.710003421)"
4302045,HL613106,2005-09-15 02:55:00 UTC,034XX W OGDEN AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1024,10,24,29,03,1153612,1890606,2005,2018-02-10 03:50:01 UTC,41.855660842,-87.711654268,"(41.855660842, -87.711654268)"
3725740,HK832685,2004-12-28 06:30:00 UTC,021XX S CHRISTIANA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1024,10,24,30,03,1154358,1889596,2004,2018-02-28 03:56:25 UTC,41.852874432,-87.708943031,"(41.852874432, -87.708943031)"
10602165,HZ353978,2016-07-18 01:40:00 UTC,019XX S CENTRAL PARK AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA STATION,true,false,1024,10,24,29,03,1152688,1889938,2016,2018-02-10 03:50:01 UTC,41.85384608,-87.715063469,"(41.85384608, -87.715063469)"
5851208,HN659989,2007-10-20 05:45:00 UTC,024XX S ST LOUIS AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1024,10,22,30,03,1153420,1887627,2007,2018-02-10 03:50:01 UTC,41.847489927,-87.712438066,"(41.847489927, -87.712438066)"
10668824,HZ420050,2016-09-04 02:30:00 UTC,023XX S HOMAN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1024,10,22,30,03,1154065,1888287,2016,2018-02-10 03:50:01 UTC,41.849288224,-87.710053313,"(41.849288224, -87.710053313)"
2611700,HJ212765,2003-03-01 06:30:00 UTC,024XX S HOMAN AVE,0325,ROBBERY,VEHICULAR HIJACKING,SIDEWALK,false,false,1024,10,22,30,03,1154083,1887680,2003,2018-02-28 03:56:25 UTC,41.847622186,-87.710003421,"(41.847622186, -87.710003421)"
2990274,HJ690376,2003-10-13 12:50:00 UTC,024XX S SPAULDING AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1024,10,22,30,04B,1154751,1887556,2003,2018-02-10 03:50:01 UTC,41.847268584,-87.707555149,"(41.847268584, -87.707555149)"
12431161,JE310743,2021-07-22 09:37:00 UTC,024XX S TRUMBULL AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1024,10,22,30,04B,1153752,1887659,2021,2021-07-29 05:18:32 UTC,41.847571146,-87.711218763,"(41.847571146, -87.711218763)"
11266167,JB198837,2018-03-25 06:11:00 UTC,025XX S ST LOUIS AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1024,10,22,30,04B,1153441,1886910,2018,2018-05-04 03:51:04 UTC,41.845521976,-87.712380022,"(41.845521976, -87.712380022)"
7790534,HS599406,2010-11-04 07:55:00 UTC,032XX W 24TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1024,10,22,30,04B,1154971,1887867,2010,2018-02-10 03:50:01 UTC,41.848117603,-87.706739417,"(41.848117603, -87.706739417)"
12353484,JE215377,2021-04-30 07:25:00 UTC,019XX S DRAKE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,false,false,1024,10,24,29,04B,1153060,1890087,2021,2021-05-07 04:49:27 UTC,41.854247595,-87.713694133,"(41.854247595, -87.713694133)"
12380116,JE247878,2021-05-30 12:57:00 UTC,019XX S TRUMBULL AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1024,10,24,29,04B,1153729,1890270,2021,2021-06-06 04:53:22 UTC,41.854736494,-87.711233754,"(41.854736494, -87.711233754)"
2723224,HJ354613,2003-05-10 03:15:00 UTC,022XX S KEDZIE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,1024,10,24,30,04B,1155376,1888886,2003,2018-02-28 03:56:25 UTC,41.850905737,-87.705225686,"(41.850905737, -87.705225686)"
10358495,HY549565,2015-12-25 03:00:00 UTC,033XX W 26TH ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1024,10,22,30,04B,1154697,1886539,2015,2018-02-10 03:50:01 UTC,41.844478895,-87.707780517,"(41.844478895, -87.707780517)"
9903224,HX553531,2014-12-24 05:05:00 UTC,032XX W CERMAK RD,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,1024,10,22,30,04B,1154912,1889189,2014,2018-02-10 03:50:01 UTC,41.851746505,-87.706920559,"(41.851746505, -87.706920559)"
2030863,HH239332,2002-03-09 11:58:00 UTC,032XX W 25 ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,true,1024,10,,,04B,1155223,1887213,2002,2018-02-28 03:56:25 UTC,41.846317901,-87.705832098,"(41.846317901, -87.705832098)"
4926647,HM541481,2006-08-15 04:45:00 UTC,023XX S KEDZIE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,1024,10,24,30,04B,1155393,1888306,2006,2018-02-10 03:50:01 UTC,41.84931381,-87.705178863,"(41.84931381, -87.705178863)"
2246743,HH522421,2002-07-20 02:47:00 UTC,034XX W 23RD ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1024,10,22,30,04B,1153606,1888495,2002,2018-02-28 03:56:25 UTC,41.84986813,-87.711732381,"(41.84986813, -87.711732381)"
